,Carcinoma_AGSCC_2_10_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_11_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_12_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_13_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_14_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_15_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_16_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_17_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_18_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_19_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_1_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_20_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_21_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_22_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_23_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_24_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_25_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_26_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_27_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_28_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_29_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_2_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_30_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_31_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_32_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_33_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_34_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_35_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_36_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_37_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_38_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_39_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_3_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_40_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_4_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_5_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_6_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_7_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_8_linfoides_no_tumorales.csv,Carcinoma_AGSCC_2_9_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_linfoides_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_linfoides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_linfoides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_linfoides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_linfoides_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_linfoides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_linfoides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_linfoides_no_tumorales.csv
Dysplasia-HG_FAHNSCC_15_4_linfoides_no_tumorales.csv,8375.759406412668,7527.170872128262,9480.597283521989,7696.896659579693,8770.866000429964,9051.87261917646,8555.116504129513,9883.911937358727,9586.366819673574,9179.944360875776,inf,10231.876482458483,10473.272106415101,8098.844472684655,8383.61106394562,10246.547589805357,9248.959595808663,8880.228344219802,9361.83717687476,9911.143416279696,8479.176525787516,10669.459878676904,9399.754482359627,9734.06963339124,10146.826341719501,8581.339145192807,7742.129816726203,9561.536056982424,inf,9498.176033595166,9159.361999660405,10703.617152041606,9136.537385177335,9369.884667257063,8266.03984037517,8974.874385590558,8784.160978677646,7861.34450332488,8555.614301027295,9044.300580692123,7683.300092677809,7365.074313010728,5138.3935631729,7367.211726983357,5786.437610124506,3247.9716630479265,4106.556246736817,8858.537566560968,8753.580203720896,3339.124097007778,0.0,2751.6702678059105,3364.3429330240474,4573.295751261154,1401.688357992592,2953.533054464431,1379.6108178742277,3092.4754022035604,3269.802590459575,2633.6782232767873,7107.520547820945,9606.197440196525,9724.664381097873,9379.33288595141,8624.278705244838,12656.061438202867,7138.364813855704,16521.004674898388,15045.545160830841,12201.445405785222,8878.718097298211,8225.34528283415,12205.777935146225,11171.451397562867,13055.219734048811,16986.61543125523,12465.475563871134,7675.6066892898925,11114.368921973566,11613.208109532394,18092.369600879112,9438.467427559122,14727.273732436668,22144.863126553886,20871.343767834867,14279.399095586896,32635.350840774143,17705.573185590383,22873.09755563992,22326.531825058784,23495.131906927872,18811.557843064125,14020.064582647288,24403.961631575658,22206.147489288527,10002.778595229443,5474.464683503795,5961.601452469611,9132.089419712856
Dysplasia-LG_FAHNSCC_15_1_linfoides_no_tumorales.csv,6448.264644693754,5736.17733075436,7467.394660897443,5739.252296756417,6937.309459534676,7111.926121008193,6572.383832494446,7619.147749474051,7455.078333441632,7097.910018447059,inf,7856.9409147818205,8153.14214015578,6055.197133898163,6170.404854652161,8111.687006214361,7158.242881493811,6706.228656815427,7300.080727208767,7611.228255198048,6318.069278342275,8401.246349294244,7373.885885634075,7501.984569695113,7929.29502891791,6422.1765641121965,5738.274523297983,7358.512201566399,inf,7455.3951526041255,6760.719913806573,8563.200625279322,7236.650394282626,7253.1044677162545,6285.955438754163,6932.126954287818,6874.025843717039,5999.630641390589,6581.284799137342,6887.161865287269,5756.954138717898,5312.218124773159,4531.6948098171315,5073.82278327403,3470.8794385003744,1848.7610114964716,2122.7660169430046,7013.419147572521,6802.6245650472165,1771.2293180539525,2751.6702678059105,0.0,1859.0943625996638,2654.8015606025183,3040.279746435304,3294.6130966517926,2084.6122305696977,1886.5789078068992,5559.637174773426,2577.345185949027,8635.200957530195,7438.438302826136,7686.574576093016,7473.479697157165,6703.532381794458,12265.561761807674,7654.8181428685075,18267.16954807186,16790.82870735485,13998.199565609098,10593.805052377682,9539.55150838946,13098.249491722208,12778.989704270596,14846.226152076319,18783.121257547187,11895.89905956607,7326.0300627407705,10595.15036322792,13343.716684644043,19934.34886885426,10793.162164632327,16477.462820560115,23878.86212939436,22846.38792738127,15255.760564923856,34762.928822059876,19694.296453674557,25262.597158225126,24720.964631324194,25833.136624589835,20930.821313289915,16400.765363097027,26569.40106081199,24185.555242423892,11730.792339493308,4989.8923343555225,5048.339249987177,9026.20759920413
Dysplasia-LG_FAHNSCC_15_2_linfoides_no_tumorales.csv,5837.4066985565205,5195.465823178129,6716.598119365588,5244.923362523637,6342.832793302312,6415.136657216159,5978.627905346776,6772.1313030349565,6694.549604799911,6356.655111873805,inf,7063.0421601983535,7358.3381933391365,5297.341352874977,5345.782033725982,7330.266559872976,6442.214864810569,5999.399270779365,6548.383416067598,6743.049838854523,5558.364627910303,7527.777926917778,6699.429366170209,6654.1912697698735,7106.141859908815,5657.837428111869,5019.898238533938,6751.282231608354,inf,6691.51163386161,6099.0213436559025,7804.258815823063,6607.532191801181,6491.531243187172,5569.0118797661635,6200.159449012455,6252.77638342681,5495.77316571616,5912.114830767948,6155.772885590673,5239.953230498573,5022.950841100842,5593.16688013464,4569.971356233802,3010.431277413956,973.7845866878265,1765.8451000631626,6407.09120110907,6113.065586932047,2755.164254362419,3364.3429330240474,1859.0943625996638,0.0,2359.6191811082626,3481.9605616033045,3270.2474428752284,2640.8790147461705,1153.1521816428967,6232.304136580392,3153.9526783845336,8770.994600881655,6667.974230354022,6958.056179506111,6823.342440659622,6028.434424397505,13293.819418909792,8327.271460244134,18903.662120804907,17351.213280659445,14353.13869405107,10778.916346098455,9936.71870245753,13715.82799388986,12997.519522977736,15213.919028854974,19136.31494253892,12949.396801617497,8255.783724739633,11634.996993157445,13838.679844876195,20621.02143832991,11147.787560699475,16911.77079816468,24422.132316660263,23582.548206675194,15848.498593626677,35620.327816841775,20254.974999922877,25929.01281228871,25379.55974579232,26637.97510771695,21811.549299193513,17047.18473411255,27421.51277606853,24928.107316421,12205.249457037917,5924.120534131094,6092.47001859141,9948.616176886077
Dysplasia-Stroma_FAAGSCC_13_1_linfoides_no_tumorales.csv,4181.721610086253,3314.1493045102725,5123.612650439377,3898.755841267756,4538.952991022417,4685.3991186816365,4511.826228348901,5838.706592522387,5324.772093881488,4907.594343265726,inf,6205.761207938406,6400.497659004193,3824.112372356585,4230.887962590156,5990.674650658639,4993.288822402113,4783.252067527275,5109.2750423574635,5889.421800083513,4280.281606968564,6511.704303216014,5083.896616164158,5491.660847169683,5931.312371578226,4440.360833325503,3441.654729692478,5628.2644933199235,inf,5182.794525522926,5270.879637275495,6451.103048817411,4776.723266925749,5192.857771957109,3954.2747623282858,4704.174032050022,4491.134922105624,3774.417041997483,4326.6199594814025,4954.533206559712,3744.0855243349283,3699.8957397501936,6136.724831062847,3542.573086671469,2088.8617877573943,2937.991581579018,1181.573864004762,4563.598442744283,4367.783689571489,2581.0830246621417,4573.295751261154,2654.8015606025183,2359.6191811082626,0.0,5429.6141347442135,4987.224915320563,4219.418534377643,2856.9356831680266,7317.605659955612,4080.6237459247764,10552.41705450875,5342.587155262087,5454.096131947776,5049.4393420689885,4266.85723415091,13866.239500067077,9861.680332351785,20786.17724821342,19301.940376886974,16456.644391955724,12999.069487685641,11858.642537100417,15224.333151545943,15179.890786023263,17304.513265250975,21242.81896983113,13426.589447898728,9083.823577287127,12193.459834070052,15850.226654882845,22415.25511122755,13146.175541303346,18964.97157923961,26399.714385431438,25245.51846293675,17424.16900474376,36921.05329422526,22025.483626256642,26862.909986309925,26301.22517843369,27744.97714951109,23189.57148556046,17902.50017386678,28690.045795843616,26591.30960630709,14238.836605677054,6802.725653507019,6774.738294940169,10749.368480265437
Dysplasia-Stroma_FAAGSCC_13_2_linfoides_no_tumorales.csv,8789.299343967255,8125.333007413631,9767.360449088455,8098.735480436764,9270.886868942192,9444.468779671328,8943.32470482898,9772.369325291778,9651.75544701573,9359.183133360746,inf,10032.281298001893,10304.798464672109,8293.304076619082,8326.425895005019,10277.071625880522,9467.78469723163,8971.592300682363,9568.487368125061,9783.938414303862,8553.961676232315,10545.173415862624,9685.003667860425,9658.833288720843,10081.481998130883,8580.782032229305,8064.077050421336,9520.87707804204,inf,9709.283174830583,8933.956807146431,10729.513467937426,9581.178215972313,9477.827830243188,8611.070195617946,9256.073787165666,9219.837778691657,8329.575034191688,8904.451837810053,9079.012855039009,8112.971442116087,7773.021883154337,4070.5827443481344,7419.159324438019,5979.359665390612,3235.4361170101697,4706.34338463523,9344.607112675567,9139.397652549544,4001.1500905527655,1401.688357992592,3040.279746435304,3481.9605616033045,5429.6141347442135,0.0,3579.4870944925215,1659.472764975886,3281.442868041393,3832.857664379259,2750.007566124943,6006.352840898881,9658.974844240089,9907.924997186517,9822.345156025298,9039.80269460166,11508.70960477406,5954.448751797129,15956.1635138423,14436.197659540709,11378.558083422671,7695.457896672862,6968.782271554949,10939.104156605663,9944.46067855386,12262.236311579256,16164.581589305528,11332.238474199252,6561.152191781591,9988.396896390881,10882.020184396479,17592.518844787053,8189.204373061964,13966.70423718749,21483.150741405596,20616.81140174471,13021.119539991794,32620.203183298116,17373.043439456455,23148.43811785989,22587.84341169032,23693.896885350397,18776.650787530874,14261.239638305338,24446.60867490423,21942.594468720443,9269.537991879317,4412.175663529453,4895.106459895725,7974.129645428097
Dysplasia-Stroma_FAAGSCC_13_3_linfoides_no_tumorales.csv,8904.281439945436,8155.5263656696625,9897.445570486267,8155.301932760526,9366.550310804036,9552.213085950598,9026.325962175168,9873.891770940165,9840.980891506126,9516.197062233277,inf,10048.644695980362,10401.837494806154,8454.396808621266,8486.692077761283,10464.290532464987,9596.869999920144,9055.428393882343,9688.69160029648,9811.991657928416,8719.937667660213,10618.443905767774,9812.390636368526,9791.888485770596,10247.728172852583,8782.609483326687,8177.85573562673,9724.867932059204,inf,9875.777969371386,8961.652940007365,10931.802653560238,9695.899820067916,9640.517671099999,8720.937223063664,9375.00374937257,9333.8050957897,8433.839777192741,9022.625851446839,9233.538264228948,8207.18029018511,7741.799971444452,6955.340046249714,7488.3673174838,5659.2746575786905,2995.891174038752,4400.059403240547,9452.053865992739,9242.780420589528,4476.765969590033,2953.533054464431,3294.6130966517926,3270.2474428752284,4987.224915320563,3579.4870944925215,0.0,3443.030773857597,2576.552062607194,3506.325210531146,4597.437640505685,8975.979902309213,9802.40395580096,10051.995790298091,9934.708776558142,9146.126463344537,14623.667002141665,9193.366286290191,15889.012846634561,14431.941622762448,12117.457658586629,10202.3438646715,10123.564143512995,14246.020706921021,12485.828878772316,12845.934102758774,16768.84267029486,14370.971155971209,9557.787383367562,13016.949832273684,11162.248124631327,17482.707667518884,11352.893204241516,14397.644291640117,21544.97149907048,20403.93971720781,16285.968810201168,32542.049816903804,17298.832350767265,23050.130587222342,22511.46310043091,23629.286073081115,18747.874033849606,14199.23365170896,24345.94834206906,21751.24898588251,9552.201451985573,7246.211112938462,7651.501165540948,11143.168708390578
Dysplasia-Stroma_FAAGSCC_13_4_linfoides_no_tumorales.csv,7807.020554383811,7190.305389819312,8788.199660923845,7172.700753238742,8314.580358281006,8395.13336737369,7985.353499735667,9026.542348735871,8800.284391923262,8432.37632167379,inf,9331.234126001393,9591.107548084992,7391.828577336793,7558.676611871263,9473.160781446506,8476.525769902246,8097.672100734312,8633.018187101241,9054.577406283115,7674.985708815382,9829.172809258736,8692.115990479462,8907.776856531302,9319.579371362088,7778.966480419691,7047.4265966644525,8712.961310613127,inf,8784.5065613369,8258.788937098567,9940.435116497722,8596.009416234527,8617.113224940613,7580.965868736557,8248.894731899029,8213.605024577406,7387.231156926196,7892.25166098833,8261.038242097009,7188.299131191399,6876.23110424915,4123.996821795909,6575.059191141232,5180.734669278608,2403.398420308252,3550.236952297323,8379.606071442178,8114.914655049399,3011.458916650785,1379.6108178742277,2084.6122305696977,2640.8790147461705,4219.418534377643,1659.472764975886,3443.030773857597,0.0,2671.0977086803546,4112.441943460057,1879.8905384061138,6948.189878752786,8804.322089979414,9022.828713839326,8805.466322432027,8008.806106658709,11690.1426413254,6363.007207576546,16937.545165722586,15385.90237868643,12432.816985671954,8897.179330126004,7962.967857634783,11718.15875540987,11090.333198474755,13287.66747014953,17220.784358903515,11460.660078405608,6657.372747767858,10103.5784118848,11839.51383276114,18645.78731169448,9173.717683966923,14950.356083474086,22437.5718831575,21533.580393229757,13839.207123006046,33390.33187801906,18307.01621982688,23779.412301140503,23237.627361604656,24352.306304076636,19553.24515798471,14905.568500835143,25162.325099826918,22874.73470043746,10229.810780605807,4479.015594423929,4956.412854525547,8215.497559321007
Dysplasia-Stroma_FAAGSCC_13_5_linfoides_no_tumorales.csv,6612.683646627482,5951.498724034184,7571.39984575583,5910.1848769915,7074.924997031172,7244.895767858716,6720.173172657991,7442.957154295049,7456.6440063679365,7176.797806029567,inf,7648.377365853833,7970.139481237657,6100.679838093315,6048.02526650634,8055.268877093297,7285.509634198666,6727.798986336807,7333.160172369956,7417.8092427776555,6345.2099057861,8212.273240856977,7503.188415165756,7332.699662448865,7806.606444763864,6384.694106369828,5863.764661104146,7393.894713081169,inf,7514.086308220689,6627.6036079214455,8547.940958227955,7392.943247575798,7282.761423083894,6412.394930380219,7055.504895678395,7035.340946851648,6185.219427466922,6714.766873247365,6860.074941509258,5934.507935705452,5639.502218433897,5776.67299738349,5210.537290728069,3500.897956817133,848.2231039770195,2213.48817332133,7156.564484558311,6940.766169498554,3113.0331856406497,3092.4754022035604,1886.5789078068992,1153.1521816428967,2856.9356831680266,3281.442868041393,2576.552062607194,2671.0977086803546,0.0,5661.001979309046,3526.1536675943753,8925.905393114139,7445.808235261283,7722.765442361767,7636.184730383289,6847.1550668109585,13444.288244757925,8394.114576521533,18124.818230792225,16596.59010375805,13737.502371012082,10625.997477778896,9949.860206732754,13781.741751799585,12911.08201104797,14600.768619766348,18516.64712915859,13127.74542222208,8380.494657403982,11797.250083392586,13096.880333200977,19777.892440703024,11153.502488204993,16197.999834175465,23674.494092881898,22779.279323903284,15910.35436169666,34942.09984974321,19542.886403938042,25383.63787046091,24850.21611619319,26023.03418493952,21115.609762046573,16537.05504310784,26742.365510542837,24141.340957082233,11468.787300224933,6046.142965988671,6285.600597098355,10065.481580050497
Dysplasia-Stroma_FAAGSCC_13_6_linfoides_no_tumorales.csv,11308.313625495231,10334.975794254411,12281.45878608513,10684.65747469247,11567.04870130719,11788.44649134364,11411.770864388307,12831.375680500209,12519.035601745849,12096.74870989094,inf,13122.242507582278,13394.611220469635,10987.744661931305,11329.644991049752,13166.106498127376,12202.401750444535,11877.394561325396,12284.261059180086,12850.737335239672,11422.514239173552,13614.946313807586,12279.943559616833,12680.032206400501,13096.583571197367,11525.01523501281,10669.549338923323,12542.160442760745,inf,12345.244451592713,12096.641537501557,13636.6749192025,11905.236585848723,12312.387413336943,11094.17028163497,11864.483539029665,11537.487905398611,10662.818352252172,11322.480428226954,11969.562226087033,10524.977314710482,10366.415922378736,7481.903108622015,10348.208438773592,8833.721589418494,5983.935861546654,7060.10482208394,11629.647396042988,11479.290256998022,6301.600065057081,3269.802590459575,5559.637174773426,6232.304136580392,7317.605659955612,3832.857664379259,3506.325210531146,4112.441943460057,5661.001979309046,0.0,5534.574484326097,7475.229062113918,12527.950641131387,12579.068086119616,12116.77481279382,11366.262329164276,14743.489696504404,9179.372622866762,13689.628147599813,12249.475690732941,10056.8373200717,8586.499152211962,8928.539874354452,13229.632996495355,10618.899734074666,10789.033160091845,14675.646688552022,14638.014146698046,9971.23324232868,13319.294442418954,9046.889426155392,15313.61479333162,10387.151401806743,12332.746632284292,19345.608653592575,18151.46244828818,15222.913635655976,29831.02406344773,14954.691337955579,19947.189306574477,19440.629854263956,20648.511599027366,16080.007595642372,11107.722683767046,21585.96096208522,19489.748147961884,7450.134524347326,7991.432592616725,8450.258332641186,11166.511843672732
Dysplasia-Stroma_FAAGSCC_13_7_linfoides_no_tumorales.csv,6705.763351968165,6272.887087976879,7317.238870340351,6501.4365539632645,7349.623933923778,7074.770906245645,6990.406755132728,7464.309733697478,7107.58388535626,6950.62427946364,inf,7826.898451937997,8059.3133814760395,5772.808726567887,5925.938216973141,7773.001685070914,7135.201365345736,6805.175022130453,7128.6979115128115,7522.41295509396,6082.7566987054515,8249.648765325508,7324.127321132355,7263.190058670923,7684.571780005796,6140.774605149549,5668.995168484449,7296.5870102298295,inf,7241.1359866946095,6973.618293324697,8265.195308475337,7475.832472492318,6990.076960225777,6271.4516062710645,6827.146582793017,7103.358410117308,6539.968830395651,6594.213058412232,6654.773580219424,6389.921971740016,6443.740384250912,3494.353927400571,5922.716330465285,4961.630426326948,2903.357313721489,3991.268934583219,7324.867679133712,6829.499884226707,2409.460092253093,2633.6782232767873,2577.345185949027,3153.9526783845336,4080.6237459247764,2750.007566124943,4597.437640505685,1879.8905384061138,3526.1536675943753,5534.574484326097,0.0,6774.043983600239,7295.954962117681,7613.747123549241,7687.845176173575,6778.237886215901,10801.511224822158,5891.183683914893,18408.53429329863,16781.75233634098,13365.384659909352,9515.720242581774,7953.244356629276,11229.004849663346,11450.818747083196,14473.396075628581,18169.35530487776,10547.273973352063,5731.880540286201,9191.759518922716,13095.815889100382,20157.188730361144,9486.740269647173,16117.094256283091,23775.632553580643,23168.82637024933,13427.14635576214,35082.037540120924,19819.196933495874,25176.73101415888,24580.0592369219,25962.208495743376,21227.648337503382,16223.810474820839,26856.221020818764,24512.561397811307,11522.34814759998,3446.240664465311,3900.2702362674154,7342.218618254367
Dysplasia-Stroma_FAAGSCC_13_8_linfoides_no_tumorales.csv,13037.073457662094,12811.761971340226,13211.046414001523,13019.776011670516,13444.130701854852,13088.21352531185,13328.598865963446,12789.662754968153,13039.337163467944,12675.8502299383,inf,12751.887067377244,13019.615013494029,12086.369261024292,11762.029937049781,13091.286558555072,13107.563234277784,12670.932570793188,12907.780923737211,12827.210360841058,12309.40481814611,13064.8761157554,13124.38926826093,12324.967589528022,13225.45530948822,11977.48630752061,11918.25277404022,13114.766605513329,inf,13103.878454359638,12758.657114071506,13588.935096946741,13400.75716836369,12853.189610515223,12681.902337535628,12707.405243894813,13101.239637374141,13070.405246650713,12923.739165034998,12595.429163323555,12971.881243194142,13002.440770658253,6134.993452619812,12344.324388019724,11207.799052833352,8236.989889397126,10254.558475929545,13658.135574597847,12919.111449462975,8747.15510008041,7107.520547820945,8635.200957530195,8770.994600881655,10552.41705450875,6006.352840898881,8975.979902309213,6948.189878752786,8925.905393114139,7475.229062113918,6774.043983600239,0.0,12597.489526829997,12998.334713288496,13617.974528993134,13075.208760602934,9921.31047961197,5466.531922936098,13856.229562309556,12928.40145952401,7880.983332415298,4091.540049637486,3213.7448212183986,7025.198488257318,5794.390762335209,9143.505625603506,12663.63535133693,10078.394069726974,6541.887655991734,8931.921636178224,7673.329473932614,14750.873316710346,5209.098259987041,10611.094118435049,18272.420252987886,18454.184902015113,9081.793248612097,31106.546666037368,14574.60682152536,23337.021806439927,20599.761709126495,21191.701321352986,16368.589386014739,12230.48110800277,21999.549156094883,19265.06405395224,6511.671593525194,6331.467527999622,6563.533266723707,6443.965712329888
Dysplasia_FAAGSCC_13_1_linfoides_no_tumorales.csv,1949.6981312151902,3117.3643400610763,1721.2329151340368,2555.3189514990354,2277.971508329935,1682.0976901620968,2321.833178462232,1838.8000107408939,1742.1356964397926,1351.7791252069646,inf,2140.7760133645265,1840.1669757232837,2065.4930977581867,2038.8442623549086,1657.2622181473685,1529.5556051703863,1760.3606790185072,1443.4340390934115,2031.0427269802497,1826.842399893927,1606.6261982442772,1492.5629413361846,1652.8157201515942,2182.5106519700958,1451.4497711861486,2113.831028962297,1833.3195417793856,inf,1681.5787994448597,2183.387490217114,1384.2407698493657,2026.9287348504765,1485.4441529606038,2014.5740727061877,1412.0499088319516,1862.2030545413722,2515.6754400868813,1778.987727162683,1641.0993965809735,2255.456070574245,2689.517267202308,8345.940839119314,2671.189219557676,4282.3900200327535,7076.455875118637,5804.8717252296565,2684.842378307445,2339.851762603958,6647.593990008875,9606.197440196525,7438.438302826136,6667.974230354022,5342.587155262087,9658.974844240089,9802.40395580096,8804.322089979414,7445.808235261283,12527.950641131387,7295.954962117681,12597.489526829997,0.0,1520.313460792172,2157.6734220421613,2161.172918684828,14701.137680475123,12275.181603258097,25393.788115759326,23762.72928466297,20344.063085369286,16480.648835457505,14678.724893092865,17350.259000329188,18278.947540916277,21460.46711614301,25144.44582602054,13689.497340546084,10562.216428173622,12988.029045181527,20088.43280273765,27159.708820219308,16416.33571634666,23108.278447789042,30770.170319963574,30181.899565217158,19565.430854137314,42121.65826333055,26844.003604883615,32116.134281127564,31571.5339257687,33018.00497656948,28300.35856509436,22912.672631116162,33900.91337248452,31528.81311552521,18508.737664714892,8963.999265477958,8793.81559397518,12424.406267505728
