,Carcinoma_AGSCC_2_22_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_5_linfoides.csv,Carcinoma_AGSCC_2_3_linfoides.csv,Carcinoma_AGSCC_2_40_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_7_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_linfoides.csv,Carcinoma_AGSCC_2_7_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_2_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_1_linfoides.csv,Carcinoma_AGSCC_2_29_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_4_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_linfoides.csv,Carcinoma_AGSCC_2_28_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_linfoides.csv,Carcinoma_FAHNSCC_14_4_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_8_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_2_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_8_linfoides.csv,Carcinoma_AGSCC_2_31_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_3_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_4_linfoides.csv,Carcinoma_AGSCC_2_35_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_linfoides.csv,Carcinoma_AGSCC_2_23_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_1_linfoides.csv,Carcinoma_AGSCC_2_37_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_9_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_10_linfoides.csv,Dysplasia_FAAGSCC_13_4_linfoides.csv,Carcinoma_AGSCC_2_18_linfoides.csv,Carcinoma_AGSCC_2_38_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_5_linfoides.csv,Dysplasia-LG_FAHNSCC_15_2_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_6_linfoides.csv,Carcinoma_AGSCC_2_2_linfoides.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_linfoides.csv,Carcinoma_FAHNSCC_14_5_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_linfoides.csv,Dysplasia_FAAGSCC_13_3_linfoides.csv,Dysplasia_FAAGSCC_13_1_linfoides.csv,Carcinoma_FAHNSCC_14_2_linfoides.csv,Carcinoma_AGSCC_2_4_linfoides.csv,Carcinoma_AGSCC_2_39_linfoides.csv,Carcinoma_AGSCC_2_36_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_7_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_linfoides.csv,Dysplasia-HG_FAHNSCC_15_4_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_linfoides.csv,Carcinoma_FAHNSCC_14_3_linfoides.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_linfoides.csv,Carcinoma_AGSCC_2_30_linfoides.csv,Dysplasia-Stroma_FAAGSCC_13_3_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_linfoides.csv,Carcinoma_FAHNSCC_15_2_linfoides.csv,Carcinoma_AGSCC_2_34_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_linfoides.csv,Carcinoma_AGSCC_2_12_linfoides.csv,Dysplasia_FAAGSCC_13_2_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_linfoides.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_linfoides.csv,Dysplasia-HG_FAHNSCC_15_2_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_linfoides.csv,Carcinoma_FAHNSCC_15_1_linfoides.csv,Carcinoma_AGSCC_2_14_linfoides.csv,Carcinoma_AGSCC_2_19_linfoides.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_linfoides.csv,Dysplasia-LG_FAHNSCC_15_1_linfoides.csv,Stroma_ad_Carcinoma_AGSCC_2_6_linfoides.csv,Dysplasia-HG_FAHNSCC_15_3_linfoides.csv,Carcinoma_AGSCC_2_27_linfoides.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_linfoides.csv,Carcinoma_FAHNSCC_14_1_linfoides.csv,Dysplasia-HG_FAHNSCC_15_1_linfoides.csv
Stroma_ad_Dysplasia_FAAGSCC_13_8_linfoides.csv,17564.885732747225,11897.163886582171,15453.291774617299,17937.78561394322,12577.897529382888,12075.973033905659,16396.095299144028,16730.21771534779,14575.169598294673,12586.76841100394,17499.38946656218,11410.519608505718,12815.994400943464,15754.478942373342,17405.463655965912,16579.300906745953,11788.12688795099,15544.136580467843,8281.224335596202,13176.50213033949,11127.905336113965,16913.78298457597,17135.1577592748,14079.92747709795,14658.420283590758,17595.263974120207,0.0,17253.987322485613,11552.670860737437,16200.866064359863,16880.70954311109,16031.438523419658,15066.144859302352,17237.547036984397,17257.276748429555,12875.95866482134,13232.26675569387,9311.845926910657,17513.716367424408,19262.842130061847,14178.904939454995,10812.730036973062,14531.747074123774,15483.6396832637,16591.274634550988,15601.326177535668,17305.754632817974,17187.145448856776,17506.86299018126,13831.70210780938,6627.012826565398,13252.761476459107,18610.076343696925,10397.742246676467,10613.843378530515,16420.210704693098,10629.438738579862,16805.850273372846,11882.415884108788,11356.466168143488,7860.3805851040615,16518.556135003015,17092.56909269727,12901.197294161759,17683.810011891008,16783.964743988843,16833.510729509842,16653.928160998887,15284.714568515938,8163.053944216418,14981.328773481993,17683.442749251746,17067.35961301904,17021.38376391194,12811.233414225637,13127.244451171433,14795.671464877845,17858.215825359126,9107.504034454361,16129.3793252808,14627.343246302107
Carcinoma_AGSCC_2_23_linfoides.csv,1123.3426579465226,5444.741435575522,2543.814977435705,1017.0676314175573,8829.144270938063,5701.583390855672,7164.847229295652,1014.3244893535469,3961.6861414977466,4724.8638225897885,1392.6377081629776,6456.25164400309,5893.158271431571,6761.072307605849,750.9066524289055,7484.0003620846865,5903.203317226058,2173.301225045263,11361.692916764963,4175.624653317686,6400.2072402678095,2522.031106956695,651.3575212828739,3969.9606568284353,3061.836622802869,530.4057044250911,17253.987322485613,0.0,6280.85123921693,2028.930072583125,2885.4528936514635,7598.520204483452,2278.8245409206033,926.3900635084293,912.2075701391058,4419.9655472427585,4136.107566754429,8041.751815277914,794.8113244535965,9608.763788017535,3168.746214981388,7106.499379742676,5902.343449253609,2546.8675932364545,2366.2632056786747,2225.473238181731,984.3739880154637,992.4811472134111,646.1026252537711,3558.819021887149,11103.778559520586,4352.873610313971,8429.819860703212,7529.988619693817,6701.8424448017,6926.775675920425,6782.213104198856,1312.9759329901337,5441.804736812019,6020.052643334661,11053.49265143691,2708.4306212884067,1161.0887285283395,5696.669603062768,434.6619819014853,3252.114393524914,7300.360804196826,6805.439518390476,2788.886409880856,9673.74786129481,2618.696771140236,889.8961990718225,1249.6707626598495,8128.17294261653,4528.2724451687955,4182.745825667483,3507.677005174229,1275.5211588076638,8250.392666174786,1837.7280903478593,2776.0143396792423
Stroma_ad_Carcinoma_AGSCC_2_1_linfoides.csv,6354.812115656859,7116.364989718703,4216.199396689805,6793.7305138717265,3132.6268366935237,5178.035487732547,12040.793444935838,5801.736597265906,3446.582243417007,3918.76442788988,6328.68510482095,6560.823950256926,1973.424214285145,11651.117216180062,6261.408555894423,6581.427502123927,7903.611592926047,4317.006411175774,5480.562635420599,4241.498387060979,6755.550381282433,5751.611057209779,5995.957637846818,2870.8612402813296,3483.303193269081,6332.98714874522,11552.670860737437,6280.85123921693,0.0,5120.827988641347,5732.684783281869,11178.366759085624,4378.97370865141,6099.295460010699,5959.182897192413,4799.286754527907,4638.0415865750165,6785.797758598815,6371.657219589846,14641.099800406837,3606.2888158436617,1520.257712244345,10615.728403035386,4134.212750968176,5447.856406476067,4387.844716975082,6184.921919571728,6000.745785359533,6241.471170900685,3267.793679299024,5532.258547155031,2130.827525995963,13669.485238490894,2132.671242003802,8640.463043113134,10525.259099748091,4885.8769573446825,5509.103473969991,4295.610329498036,2985.2895852676183,5601.318972541808,5346.4735093999525,6052.173972425192,9636.065969447262,6420.68302591975,5618.990878254259,6137.064884882658,11804.135261639283,3961.3904856762606,3899.0703394171014,3788.5583449999544,6539.3876491802575,5925.525606793603,6377.279343323856,3884.9218859848725,4290.518751028748,3582.838953223571,6648.064801085864,7323.334825759838,4914.688531480375,3653.684422975968
Carcinoma_AGSCC_2_37_linfoides.csv,1431.9311339786527,5820.136821351538,1327.3097428972108,1785.480294559946,7671.709763068458,5768.656171517655,8620.294671221327,1449.0531487731052,2469.391941940872,4449.7272190528,1591.6003153559836,6555.645409028457,4705.68099572831,8290.480221650565,1713.7418101924657,6157.039983605368,6410.731217835374,1346.9553540552918,10365.27480189777,4294.943957840169,6603.338558484326,1882.9768149639547,1554.7171123458781,2756.7061932575175,2296.6753162916,1810.8367056931213,16200.866064359863,2028.930072583125,5120.827988641347,0.0,1588.9007828609442,8430.664608968107,1703.3072040947168,1547.2484521167437,1481.0652578650138,4687.8375528630995,4262.351729844545,8047.964579564302,1558.4347950686072,11149.247601450177,3144.454854022958,6021.105495406496,7387.3200336558775,1450.287743572851,1328.3047674275656,1425.3695302801084,1664.0756376828463,1474.9975019988901,1712.1784447356968,3034.495452311515,10357.075145110408,3828.0946315966316,10068.916429499362,6839.839898624639,7466.951661054603,7472.445910375359,6256.434414309826,1276.274874477262,5323.9029392269895,5696.80362498187,10423.889914793777,1451.5061678721206,1434.1655241172164,6955.2987377421805,1879.8875304582903,1562.3875705286384,5794.817886113627,8305.228093520695,1497.0178850021034,8786.762841024243,1749.3173690255687,1531.1374298684766,1150.162017788623,6405.995050598134,4166.6275142392105,4538.44839912091,2388.837169436829,1722.0562480472313,8319.370748600122,1012.8686855846685,2282.716538227183
Stroma_ad_Carcinoma_AGSCC_2_9_linfoides.csv,1957.8415297421807,7170.697404271622,1825.983845794528,2440.24083676362,7909.586869047764,7025.693616875786,9855.171223669195,2113.7909089028913,2406.26882685911,5643.5983463356915,1598.879823549433,7804.219973127894,4927.764468410548,9484.614571113487,2204.3279183353134,5558.715413460365,7761.408274082772,2478.6429686855213,10791.606730686597,5484.101097694309,7922.221342658267,862.9357567408161,2344.5972543058797,3451.236325283361,3242.791563124284,2404.8929350397775,16880.70954311109,2885.4528936514635,5732.684783281869,1588.9007828609442,0.0,9767.711989940955,2485.984968536074,2065.420356988185,2058.8410334510213,6029.25385779938,5606.353856651998,9299.492193678338,2146.214204272133,12372.226719146647,4431.13492487124,6406.836198239129,8636.366760211586,1886.7021843857099,738.6357254751323,2384.774296077631,2225.5105124023307,1950.5783605856814,2298.8886276857415,4153.336920740931,11170.709094611957,4739.674013477179,11227.395389540821,7608.62059742312,8820.379170530628,8803.983718577061,7424.415966908726,1650.5949489324557,6614.9233570302285,6733.186508248032,11221.745830496808,580.7616039696901,2233.9338246471116,8279.131557833145,2474.813084573368,907.3690449358575,5177.189869501011,9497.680003040605,2105.759557907363,9204.233185270827,2788.319906477964,2185.8979720721504,1737.9878632561638,5774.46473993456,5383.80538906489,5880.201441154908,2639.0231139595053,1992.6420864068587,9667.416019135786,1860.1796876797662,3288.383682695811
Stroma_ad_Carcinoma_AGSCC_2_10_linfoides.csv,8615.055016543878,5542.600014973668,8764.453633884426,8614.045491857409,13767.32154308414,6227.66330667462,1458.8962932298073,8129.056894375748,10220.594215811716,7788.232328063001,8890.23424362961,5105.14880196803,11018.120293268097,1894.0619047909154,8304.030753128924,11871.016582978566,4610.9068090573455,7971.1191630898065,15147.333632908749,7873.817686688057,5454.28193596396,9734.438178325921,8029.862477569994,10057.134981169294,8421.36450168661,7963.509507236526,16031.438523419658,7598.520204483452,11178.366759085624,8430.664608968107,9767.711989940955,0.0,8430.65510291462,8354.74480323931,8202.557155977443,6893.441092070896,7232.828561108438,7977.790458967945,8388.821679681918,3836.1413580384524,7649.3749394464785,12293.454802586433,2787.8049792689035,9152.408166012026,9209.139542124114,8453.253635557685,8380.200397060009,8374.614642704171,7918.916794665567,8001.226592832295,13893.787760818552,9472.415340640628,2916.2443382372367,11582.242680219011,6711.16057016301,2567.482755804466,8679.325044491077,8145.142100581058,8324.296481695857,9318.41045206907,14633.38924069475,9621.020881198843,8337.04623933079,3725.108066922081,8030.1747747053805,9737.198843771348,13203.201690978743,1536.425983750593,9027.871813352906,11552.700317569785,8175.5503442238,8486.874059511676,8397.605413161804,13450.509857475367,7750.964166197922,7625.83415073189,8985.823891227186,8872.499019247514,9419.88492741216,8371.941232663516,8318.285107928068
Dysplasia_FAAGSCC_13_4_linfoides.csv,2907.554565926039,5591.1281567865435,1141.3902241898436,3250.772983625378,6861.136924940936,4862.61720327521,8654.483318856514,2130.783462796013,2202.7458237566643,3502.3409071379115,2915.0766549732734,5646.38653534401,3966.3475483490715,8327.796689915122,2718.4510256480744,5567.598340507123,6184.195111357913,1284.7665561782312,9306.684008508417,3957.98895917552,5930.4355234052155,2552.161189298591,2474.5070179180207,2062.8677193747094,1633.6911017696384,2598.3956641650666,15066.144859302352,2278.8245409206033,4378.97370865141,1703.3072040947168,2485.984968536074,8430.65510291462,0.0,2549.3919130664744,2280.4063388509094,4170.083570726753,3804.046998158638,7033.715677958059,2827.21689527375,11194.16847013452,2541.1842192311346,5190.479768977943,7438.420479665988,868.4665870695501,2121.7860664204595,963.3543693892598,2763.4825306319913,2536.7204108603355,2496.596399495439,2325.4243576020035,8987.731606027886,2822.757304174995,10096.766705539498,5514.018141883688,7210.140725960756,7336.158182352249,5477.8057966595725,1985.3934844872938,4568.361338279578,4463.690214191583,8984.284438296689,2137.661567407577,2494.260342084548,7021.542887350005,2673.375301114067,2495.877787371981,5366.728448213262,8337.65993330639,1280.3238376142517,7529.537599183884,1398.9192303081802,2996.4301189339085,2386.9794570575104,6236.6870219575585,3270.548119556127,4025.130913753855,2212.427776838132,3200.8694910032937,7723.757442021778,1199.7877449991254,1246.546753820367
Carcinoma_AGSCC_2_18_linfoides.csv,427.1969419642887,6095.298586599648,2128.278957717017,704.5682730942206,8718.296623606386,6288.955153840796,8090.195578730059,982.210710237327,3177.9378786496595,5127.480194681557,565.6129420687075,7063.045191562664,5714.683802334008,7686.286321375506,176.56244306705932,7465.455997906794,6706.503313558065,2094.762557673487,11417.026283908,4470.480594710832,7054.767042966232,1733.6147007746958,451.8939102184862,3604.9700360623674,3053.2797207921194,477.7838407109807,17237.547036984397,926.3900635084293,6099.295460010699,1547.2484521167437,2065.420356988185,8354.74480323931,2549.3919130664744,0.0,298.2891011600783,5062.094091613111,4688.3071551169505,8643.016856761642,333.8782989634261,10534.403979588551,3721.41515742592,6978.758924514306,6827.514621360255,2075.8565762036033,1521.9864178193507,2101.0945845043543,1011.7572128481746,174.46494453533703,435.99057058074186,3814.366513378233,11275.770323594461,4538.661604560048,9355.025779702875,7706.825460694881,7559.235848901554,7520.841653309211,6965.527286389185,714.8001610503484,5892.0051096616135,6453.475979369554,11318.054662077602,1973.5669694911076,1013.1559270032458,6621.131863235202,493.2311278521288,2536.6742080783088,7026.650469995244,7730.8106916642455,2283.0287633714406,9770.584715433206,2668.940479686958,450.2254084027511,423.5428196940957,7667.746160224535,4809.827037736412,4925.421823931765,3251.5169805127452,698.2621905984699,8849.993133296199,1481.9922943207475,3018.630705443014
Carcinoma_AGSCC_2_38_linfoides.csv,658.1674706514764,5858.464401854145,2154.210668233827,987.9578264866864,8520.286283859401,6051.420103877268,7994.053044952391,1057.4764462763374,3218.534143220357,4889.118267339848,804.303852158336,6827.412778511929,5577.787058634477,7585.168014223227,455.6358685093828,7434.987792731115,6483.317660329919,1852.5665613732972,11159.1169425112,4402.850442970208,6819.225597264309,1814.6799243433882,638.689272689051,3325.6625769666525,2820.273365604223,469.36742686139166,17257.276748429555,912.2075701391058,5959.182897192413,1481.0652578650138,2058.8410334510213,8202.557155977443,2280.4063388509094,298.2891011600783,0.0,4824.962777844728,4450.44691925261,8405.457015083468,587.3717304625907,10449.294181136765,3484.746455976839,6957.684222739612,6752.780849926728,1919.4955537399715,1532.9154013952043,1871.199302928601,1181.4676563036078,289.0270648330116,363.8499039597431,3578.6810004093554,11019.06269127289,4300.407291982714,9297.08496021633,7467.5963681956655,7393.992600119257,7287.598052108633,6753.069662583702,659.5188608026408,5654.7943743882515,6215.157368617315,11072.388441645877,1975.929929984761,1112.818296089524,6499.773524448668,517.4028402619514,2588.2424245114157,7026.476999491359,7628.771010238686,2205.3807101734405,9671.666398947837,2387.2786729392305,733.6149617952169,508.14385492851807,7651.6957238999585,4572.476299677189,4688.64719324719,3173.478211974709,936.9531006880982,8611.569503942846,1242.2262292348128,2780.3412443640595
Dysplasia-Stroma_FAAGSCC_13_5_linfoides.csv,5338.40264239517,2379.058743759434,4432.381252924619,5423.235927161699,7389.8927035470515,1799.8616779344186,7805.599814365466,4753.685055316547,5331.450376480235,1305.2511234108076,5613.4899265484155,2829.2726478657155,4945.718512092645,7348.689143402751,5027.286436047731,7014.971708458155,3243.3720937168264,3709.6856799018133,8346.245650869278,1250.3621800992753,2377.7336223151588,6234.875299725121,4756.908842573205,4759.72375879152,3276.88597553245,4751.882782473835,12875.95866482134,4419.9655472427585,4799.286754527907,4687.8375528630995,6029.25385779938,6893.441092070896,4170.083570726753,5062.094091613111,4824.962777844728,0.0,1018.1886968305398,3784.994979136985,5135.601500068784,10571.217204071532,1845.7612816499206,5959.175582959425,6226.78439417001,4871.796618558559,5431.116488149141,4028.917871803652,5130.332509469431,5091.433230180709,4664.572050180699,2199.3691934534563,7367.259267393241,3663.0419366472715,9660.43022827238,4895.520683012995,3936.428907607493,6922.476477549078,2562.6896026318964,4531.7134670204705,1814.869426459742,2580.6883733434893,7837.889253912154,5841.861882609564,5028.257171392601,4972.896395205566,4839.4438716447985,5878.515171263285,8362.339422704734,7680.070648776296,4421.013726071858,5469.378490941425,3494.890367269957,5296.0644948159625,5006.754861619307,8515.691975673391,1470.9559413788302,947.506854080752,4009.2998289882485,5618.658105576012,4030.20642443131,4331.587183501747,3512.0098679845205
Dysplasia-LG_FAHNSCC_15_2_linfoides.csv,4995.668830313872,2544.923486679501,3999.935145713957,5069.271801859657,7271.5720487192575,2326.1621251842635,8150.837363665605,4397.893782120623,4819.780120555836,1178.68680363441,5253.920097185658,2876.8242838306082,4731.809882167197,7680.966996781731,4684.504442948468,6622.044956192917,3487.058825902099,3293.323542264691,7990.193757190282,1044.0214493505664,2821.3529555436503,5809.667280120954,4412.381038501588,4375.907465107974,2854.2345226004027,4397.641020882845,13232.26675569387,4136.107566754429,4638.0415865750165,4262.351729844545,5606.353856651998,7232.828561108438,3804.046998158638,4688.3071551169505,4450.44691925261,1018.1886968305398,0.0,4142.73630008957,4793.9179374598425,10928.961473119565,1561.4723806830182,5836.431748107682,6551.370922356831,4430.46944988052,5009.513309718143,3582.195169283542,4800.584341685518,4716.647540515733,4309.61002481846,1869.588449691471,7097.544404890712,3448.369437884213,10038.612585579789,4662.732923915,4060.567717899722,7322.550403731128,2827.2132183981635,4108.146132732495,1655.5395262889092,2304.311572308493,7516.447571195579,5417.069316238365,4704.822546062532,5199.200042227974,4485.484843750435,5456.6160852462435,7861.4474392721095,8035.431172481885,3922.4573884640345,5712.70063994961,3086.902226678279,4942.1003695139225,4632.813020494732,8011.990099483481,995.2518046105373,825.4699829087086,3578.641761165027,5275.876112476751,4289.02209810334,3910.882125388075,3004.647910947844
Dysplasia-Stroma_FAAGSCC_13_6_linfoides.csv,8972.950454281838,2964.7881922650345,7540.553019165075,9056.119445233582,9472.987503693066,3545.507439128095,8573.329636751938,8294.760357664303,7970.757786407467,3782.5883955167146,9208.62979883035,3058.744369771066,7355.077419176293,7956.777482405991,8661.916580199026,9773.449322949633,3479.70211907257,6886.021162024495,8701.586030188442,4397.1430228897425,2770.2630088508363,9483.974595149191,8388.076165041639,7303.855265016985,6189.873919939376,8390.160249643233,9311.845926910657,8041.751815277914,6785.797758598815,8047.964579564302,9299.492193678338,7977.790458967945,7033.715677958059,8643.016856761642,8405.457015083468,3784.994979136985,4142.73630008957,0.0,8770.253056895815,11457.066368355128,5062.754382692121,7919.124554415757,6762.50821303532,7740.850401591787,8710.277158816181,6983.520008573576,8762.356487478668,8670.082319682017,8297.593235240889,5226.124920996135,6998.417131695255,6066.888796426946,10710.907129643492,6589.155937643868,2463.7873214275587,8458.568661476102,2486.030164109384,7937.131231248064,3047.7038607902164,3915.38037912727,8408.613835179096,9048.95471500922,8605.203010690882,4931.5216271367235,8472.26485246379,9181.806086175196,10943.996179243895,8668.972644724126,7273.067798135966,5385.134718337852,6575.386741863479,8928.948012887848,8583.939934892745,11150.522487400767,4026.9972823390744,4150.2325625227,6890.094301655844,9253.288249727308,2105.8022342737254,7480.157227369587,6130.5119707382055
Carcinoma_AGSCC_2_2_linfoides.csv,417.2973893160193,6166.0572917002555,2402.2187530816427,424.1418489742345,8998.544543061402,6437.858260828739,7955.533189447237,1032.271106287214,3445.714557366543,5331.632305480266,601.2595539102689,7207.822408800711,5995.38142402645,7551.636939825641,161.63198384650917,7524.291713135868,6691.5639798407055,2372.7195894558777,11690.283704009396,4526.6732858918795,7144.896131240756,1933.4613027657945,384.4995094221641,3882.8268623023855,3270.9463438701405,476.20538116263833,17513.716367424408,794.8113244535965,6371.657219589846,1558.4347950686072,2146.214204272133,8388.821679681918,2827.21689527375,333.8782989634261,587.3717304625907,5135.601500068784,4793.9179374598425,8770.253056895815,0.0,10399.664820863467,3869.9603430438474,7259.51197866302,6693.059925877822,2352.4008887706086,1728.2759715092247,2306.4216589453877,805.9026418060159,397.59966393616776,546.9085043168623,4091.2243501758603,11550.091200359688,4764.934926405633,9220.353058434124,7987.602334977399,7490.741415754221,7629.771029876598,7239.870889914035,883.140821677769,6020.077955441341,6666.270694449468,11597.463270671127,2014.384713265641,1152.8295699103223,6486.429123748034,387.1987224865662,2626.5236825578477,7111.924079540729,7596.212358024306,2553.5654245271476,10049.546703500519,2942.4755043943514,169.79898428276505,498.61070091714106,7744.586970555839,5046.770585148829,4942.89844056901,3456.139123817902,485.97500077669775,8986.612207777796,1767.2036446289749,3299.852271209717
Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_linfoides.csv,10731.301809196386,9124.03662710745,11668.693363451617,10625.08154749768,17226.239542942352,9889.546314397387,2967.299255474532,10417.598923369374,13167.769111431926,11459.709337984326,11000.6516242431,8735.49678367171,14451.981611253132,3573.3607715775483,10358.92056850903,15171.205250079012,8095.636342806595,10984.958094293654,18854.5920648021,11527.332197535949,9072.823149404461,12066.01444392331,10090.256425141164,13118.668063088595,11699.577329149668,10099.013875594976,19262.842130061847,9608.763788017535,14641.099800406837,11149.247601450177,12372.226719146647,3836.1413580384524,11194.16847013452,10534.403979588551,10449.294181136765,10571.217204071532,10928.961473119565,11457.066368355128,10399.664820863467,0.0,11137.644637018837,15687.803981601919,4774.368013150245,11914.635808591476,11854.276083700512,11350.738491593736,10391.205757152053,10528.379785768739,10188.376280780736,11576.641350994856,17579.247039006594,12848.771921969934,1280.46086862282,15226.861049913861,9976.615719353833,4486.918133289318,12329.005630762327,10775.496353620587,12016.597923120062,13015.768396036588,18338.793814000215,12172.118394878691,10524.285621789355,6570.622439451092,10041.183864713079,12488.85308145892,16199.461680612952,3022.2549135742465,11964.538924633214,15231.305229716761,11336.46292551557,10497.910115151946,10757.238735708763,16751.6975657206,11425.738216124908,11288.109799510952,12189.636447292998,10883.53507488779,12912.737794352395,11153.116543121114,11384.560243051314
Carcinoma_FAHNSCC_14_5_linfoides.csv,4072.5979687311483,3879.9879670202176,2753.9385144722205,4120.550709619338,6177.086659029542,2716.624409255013,8523.076260228712,3382.3123921163815,3572.5673848503784,1823.4299854762542,4286.940562391071,3752.9727513005455,3440.4341165367414,8130.432331109993,3761.3326387523903,5680.558143182051,4543.096229156516,2049.9464301179974,8409.772639055398,1817.2716800743462,3790.8712797676735,4646.158986705735,3497.9405229942954,2997.178740118578,1557.3405898818196,3449.645916622479,14178.904939454995,3168.746214981388,3606.2888158436617,3144.454854022958,4431.13492487124,7649.3749394464785,2541.1842192311346,3721.41515742592,3484.746455976839,1845.7612816499206,1561.4723806830182,5062.754382692121,3869.9603430438474,11137.644637018837,0.0,4706.200109424585,7085.710857013146,3171.945202845146,3846.253861498912,2331.8087963336593,3880.779792898543,3749.8105247327953,3376.9855905742265,971.0218683864138,8000.177891554843,2061.6721860071443,10171.321006044785,4585.096968152982,5471.258944370973,7093.6223508515,3859.8856587726423,3025.5657154507117,2499.086463230845,2978.5285008758524,8078.855679582407,4233.923281112129,3722.1850451402865,6163.620767516842,3537.7498286210453,4286.136363273887,6614.344020216819,8298.365915661388,2686.8498873815147,6662.771753480728,1812.4829327627626,3993.3792772736015,3659.205521324037,6766.947114717947,1676.9121038191774,1582.8229432961766,2352.3624283166655,4352.70430828067,5344.975709241228,2667.3441621740094,1772.6259421820005
Stroma_ad_Carcinoma_FAHNSCC_15_2_linfoides.csv,7221.062671004119,8289.621433552587,5106.246916708547,7681.707267342753,3019.416226934594,6354.78543551414,13132.952969666903,6521.265589642541,4167.047050354245,5106.026857957311,7090.985198677617,7737.793422744486,2590.1151985286124,12747.490547453917,7149.385309365449,7084.528360192347,9063.166502942837,5298.822492262115,4802.345191789164,5466.81399913221,7928.296493669095,6418.429251908439,6897.527811482229,3795.9839185079204,4533.485284312477,7303.782157132968,10812.730036973062,7106.499379742676,1520.257712244345,6021.105495406496,6406.836198239129,12293.454802586433,5190.479768977943,6978.758924514306,6957.684222739612,5959.175582959425,5836.431748107682,7919.124554415757,7259.51197866302,15687.803981601919,4706.200109424585,0.0,11728.734647321191,5147.948391386932,6157.578643917484,5359.149856589558,7049.145108868307,6887.423425650074,7213.371415078061,4434.7522019941,4982.9538732885085,3126.5697052178225,14701.455910269144,2102.087945739945,9831.768444741878,11484.52004446604,6046.3755996476775,6505.425213062284,5494.782312275707,4170.840475486057,4932.63898776207,6031.760188985988,6833.21097514882,10779.754960172057,7392.7579608407095,6307.49773329212,6460.790332290514,12863.769746296832,4944.504376769789,3361.3440530513562,4686.56208789345,7427.364402651283,6832.336302838188,6731.0213737362155,5071.059789632403,5483.102479603633,4435.047115606535,7514.168037516725,8429.93603854102,5888.859516873512,4489.330615858344
