,Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_11_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_12_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_13_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_14_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_15_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_16_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_17_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_18_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_19_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_20_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_21_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_22_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_23_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_24_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_25_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_26_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_27_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_28_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_29_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_30_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_31_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_32_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_33_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_34_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_35_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_36_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_37_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_38_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_39_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_40_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_tumorales_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_tumorales_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_tumorales_no_tumorales.csv
Dysplasia-HG_FAHNSCC_15_2_tumorales_no_tumorales.csv,9085.80667648543,9133.800700708915,8216.103692713232,9033.470210350337,8279.344513300546,8717.659409978422,10372.370332311808,10086.352773152274,8651.261793531477,9934.63034290316,4510.28210683444,7988.743726071092,8413.784832749741,8383.40956464946,8572.613471112814,11692.708390764634,12037.519522397763,8500.911769794639,7567.968061140067,8732.817767666356,8355.141934210193,5206.721101913204,9246.784479685317,9623.820524182345,12152.904738333693,7359.106697811727,7186.337828595303,7362.2598820254325,8585.723430423528,9768.789590280392,8994.183169605847,6668.175398077889,5603.455046616205,11096.718448743753,8884.081524048503,9613.554656118144,9714.577171866025,9543.087983132153,9613.470492250763,9403.94619347531,11110.477984381767,11097.962600413406,13253.092595412149,5248.784529339871,7578.16459616548,3637.3740785439854,2110.835952185086,5832.867367380337,0.0,2087.5279712132087,2008.27526899157,7047.129577722624,6088.376325187439,3333.9217782178694,9427.364560897431,5542.793510516404,10252.569158273662,7651.583379885458,8226.891126194003,1932.4649007145797,5722.815860702668,6393.247288197512,8002.424409371516,1852.9147251291738,4997.313447817176,16128.500513302517,17491.012920812653,17209.943098811702,15426.022597053709,8011.213188603281,8010.936626411422,12020.900732036302,7793.597734125941,8524.162452766597,8128.4352572517255,9505.458894710444,16005.989821839556,17166.521545824366,14602.222741714935,8298.257219818624,12541.763304487356,10161.426100005017,7700.099926528805,14143.588619611855,21179.637822171302,6864.900414581539,36346.806839678975,11037.568009983455,32259.754130790378,25494.639405865815,21133.623761466974,17725.612659233888,16773.080321576646,26121.489755872404,18137.731143698125,10680.807192807002,20296.337756188346,22066.64624858474,14402.680852990405
Dysplasia-HG_FAHNSCC_15_3_tumorales_no_tumorales.csv,8938.43943700832,9057.137998351862,7876.213404505055,9042.081428942365,8104.111147071848,8479.309712647657,10338.63762710672,9952.465569263413,8420.739209987656,9945.557235080843,4146.53710319854,7424.5757867066395,8005.804587768275,7971.260551613481,8334.96731132403,11869.376830955618,12266.497804488834,8204.809708034856,7095.592806605085,8521.828479544509,8196.440344403927,5105.573064174375,9122.343007851838,9598.432070977738,12326.395135007608,7110.8521721117295,6997.686098540602,6815.810550358002,8170.122682610582,9754.662938099673,9108.506726508258,6352.371303284355,5270.74682678058,11099.787888925315,8888.825104560872,9593.089324368782,9665.50130903216,9628.020206278266,9561.209198932715,9317.797494546847,11511.488669716138,11620.79870844348,14695.589144489575,5685.741994648715,8630.554030897634,5012.422310879052,3513.4995997836004,6278.579575346655,2087.5279712132087,0.0,1467.370654451493,8457.59848305482,7419.211729617612,4673.393057637565,11218.574778724535,6884.267437390799,11850.515363614426,8971.375855317858,9467.354643900426,2961.4491334994705,5653.02219778088,5064.808369180774,7111.494549844172,3495.1917651754275,5331.817889009192,17981.9218445288,19368.726001203373,17776.650728717876,15934.73570652057,9060.835240095794,9539.7736509724,13734.152950438698,9231.210451397668,9898.808835624304,8686.378267274162,9760.156804115735,17888.811232283202,19020.79518827354,16326.78455649284,9359.597416725263,12988.85115955415,11785.272594545924,8818.316425274745,14254.960354067276,21786.323317668044,8315.226674781978,36889.543463880254,11459.98105824546,32980.287777251644,26361.425048032415,22005.075956835324,18203.144530677644,17400.911676117605,27203.240094708675,18583.16061856038,11691.063548242104,22196.24805030668,23926.662636486093,16262.255029548212
Dysplasia-HG_FAHNSCC_15_4_tumorales_no_tumorales.csv,10276.798197818485,10405.227653715021,9147.284134243628,10336.797175551887,9425.652666596136,9780.831318873785,11680.763560996731,11294.44640218234,9719.541271849095,11273.999387420794,4850.223887637155,8545.553438014449,9260.176478206404,9209.042131672351,9629.703571192002,13131.167222511316,13487.087415632737,9482.746388925994,8310.529099478477,9812.960776896693,9528.624197378735,6333.096113155138,10465.086028845106,10919.183849997251,13591.60254345144,8395.464060013188,8320.200715559462,7938.1082902096205,9389.271718219325,11091.245941006788,10368.824345958044,7592.8782709918605,6555.772429875526,12430.15558519756,10210.870292166586,10930.735379937423,11004.704474543647,10926.019280195325,10902.611246966984,10666.94820900615,12594.089239511131,12587.808316032946,14913.326122785938,6724.040697193608,9136.300557972485,5018.6109861139485,3424.5116751641062,7311.904903436816,2008.27526899157,1467.370654451493,0.0,7441.739655892375,6415.708274240614,4970.887404555682,10539.862293465174,5923.574524909498,10946.75344876552,8890.274400275553,8471.256385561766,3379.1522272474494,4321.4233131622805,5428.630786169229,6493.348056184542,3578.865032255914,6449.386858904836,17398.311768742195,18827.74999061037,16665.590365187716,14781.943106155793,8251.727156577477,9070.855189213871,12976.245126036709,9357.764347244023,8865.928079469682,7689.289379197833,8624.386817534907,17555.993961358636,18480.34187815251,16177.171707699299,8564.636961057424,12112.601601194356,11111.399586673284,8142.87874578611,12973.279428776521,20706.01741053209,8361.015672512274,35745.22129917618,10374.009108774348,31878.88733775782,25344.710152855765,21003.390448850445,17060.72814617964,16369.417120186366,26182.67954324796,17428.60291280758,10677.099651306638,21783.185003978673,23645.276587258322,15986.396223703017
Dysplasia-LG_FAHNSCC_15_1_tumorales_no_tumorales.csv,14705.383234423238,14357.64298891409,14379.391285524156,14250.106275414253,14123.027209142412,14649.598276109366,15355.573226540146,15541.701475060285,14611.225711969575,14835.273669915505,11082.032317862648,14608.487997401367,14764.210798947097,14692.89689045784,14473.578586214155,15746.601707210555,15997.816409263693,14611.003301461753,14063.443640043795,14621.20529224934,14065.692028906013,11373.53382132482,14758.47272453328,14685.977333239798,16161.225592232233,13438.66653404714,13116.314880367152,13998.989110694813,14871.551428643985,14719.718390113792,13699.990322107955,12979.183989258656,11970.840328148452,15817.60580166816,13861.052655391091,14599.823519818643,14827.106402446236,14204.153494517983,14720.88595603195,14651.89478495198,14679.747431071237,14325.005017871874,11833.99380798529,10087.621591676338,9536.57090266192,6468.7735932828755,5788.480230899444,10449.22187537374,7047.129577722624,8457.59848305482,7441.739655892375,0.0,1921.9396217598176,7623.86431817221,5912.30352789005,2636.1531300375195,6326.663585920483,8326.222831201372,2050.7474025804468,7826.8338467415415,7438.267736042852,11869.423293495023,11764.547147463736,7397.7119431251,10183.555797096731,12902.152784110842,14311.653884458905,11434.315544721938,9946.02367360168,2889.0254969438174,5475.08808813101,8485.05071806574,6734.664894908329,4745.7892709706075,4104.027442572699,7077.696745059239,13365.628838012366,14316.600376009577,12219.0527180634,2550.6038289951016,9068.426667098973,6482.943308605563,3013.184253777897,11230.825635735568,15259.997955035884,5637.423179211281,30376.770299625274,7335.095611893687,26064.12114577493,19101.429575861162,14801.306788941576,12600.522836467224,11234.986135045496,19334.833652790156,13045.332136091554,4202.970713851729,16945.9471839686,19034.238037481864,11687.936327142976
Dysplasia-LG_FAHNSCC_15_2_tumorales_no_tumorales.csv,14042.070625326498,13728.026018031924,13653.90863954465,13625.685009298348,13427.208105474123,13951.305903370669,14719.960114583779,14905.872447601654,13908.50267768053,14194.825904431753,10212.890701470911,13780.255233014235,13996.602475361833,13937.647649023953,13784.542778222503,15097.527995514083,15351.297459573489,13892.425449105935,13261.7853534373,13937.169052086836,13401.84256362507,10590.146208485245,14119.100127370762,14057.557281987398,15513.487794997487,12715.488712512306,12401.940664440506,13156.012531142305,14126.931604369283,14085.874686841948,13061.980515971105,12207.291549682826,11183.804416940005,15171.559853975841,13228.477792325062,13968.313407560343,14196.092255540098,13559.895942733094,14089.54906165549,14020.99148514147,14040.25598835034,13695.325796094281,11311.622970031993,9448.93405401847,8925.586148971355,5986.781595520946,4980.968166461299,9814.795970557458,6088.376325187439,7419.211729617612,6415.708274240614,1921.9396217598176,0.0,7009.797995066972,5240.4011056670615,2038.1393918167496,5506.209443999448,8324.859987048354,2292.7677433299123,7033.414513866597,6373.5144893630595,10798.695873764145,10692.399345169251,6572.342334181894,9525.817147328145,12107.692346100934,13568.502611679598,12081.930219545218,10592.887345826137,3262.4797849549586,4916.3990221096155,7794.492674208686,6199.580807867943,3335.146284670535,4261.798300125761,7268.199844633799,12450.281891719642,13390.136733801659,11262.454795887616,3931.2471364729718,9990.748629381274,6186.383947129834,4610.094862044296,11871.073990342671,15889.3681509161,5077.639504979112,31042.152240209558,7941.331876365855,26750.091836785108,19849.122788740562,15648.640688844043,13254.913159974716,11972.019479173128,20181.34532695747,13698.715827042528,4904.7882390841105,16512.027850475995,18456.856375066865,10882.97951914763
Dysplasia-Stroma_FAAGSCC_13_1_tumorales_no_tumorales.csv,7120.518785538029,6777.335584392265,6894.914288333477,6689.063812045472,6563.583141381027,7092.3565520839065,7859.839928393622,7943.097129075781,7069.392596147351,7378.151546111872,5872.22957539454,7585.405919378187,7433.800988907097,7264.498502667205,6904.606277323028,8829.208520046393,9146.878984649466,7114.318480510922,6922.000838860399,7047.46273701172,6482.179289417459,4900.084672399951,7160.163689371254,7147.84114356069,9277.965623121408,6033.121131061016,5656.694942214121,7115.72303256707,7429.6246465700415,7220.268882400869,6302.649718244811,5804.271302283099,4928.587538885342,8467.134367734005,6339.089712246015,7087.607478115504,7274.709319697337,6836.836842649417,7170.752504218269,7074.165863271635,8125.179883221131,8074.507058270397,10859.17207328107,2497.630370711943,4546.30516043774,1693.2654925268394,2664.8365482125723,2952.250644661168,3333.9217782178694,4673.393057637565,4970.887404555682,7623.86431817221,7009.797995066972,0.0,8450.51789649031,5603.1489546495095,9691.487572920894,4706.95699857884,9146.426964654633,1972.815380468435,8712.949055051675,9498.883153511366,11252.374445126901,2048.68717911852,2613.9235498675807,14401.81481699863,15689.64868414827,18980.732769447517,17376.877157082683,8078.007942272795,6711.853461480882,10648.046015812308,5834.526854947586,8856.663355739336,9746.073679866015,11712.245336987433,14049.341842503567,15376.022484466735,12785.651577034101,8368.295930746539,14034.047435425296,8619.242231769278,7211.65753092712,16568.29947674027,22834.171546373316,5306.719565278984,37925.29800839696,12992.369730505976,33643.12259532246,26556.874147076884,22157.000342467072,19661.39693590717,18272.180763893004,26788.995987959166,20047.94759584195,11573.793838907868,18332.17611022122,19991.251998185533,12359.801982330635
Dysplasia-Stroma_FAAGSCC_13_2_tumorales_no_tumorales.csv,15275.528568560296,14668.359952263625,15272.72972890616,14618.986202188673,14857.233183954673,15406.229012102434,15317.92922985124,15907.055058861484,15388.614195189897,14782.750546931378,13122.15799211533,15935.529698828606,15849.813073738074,15656.840763003738,15168.201268355951,15112.12344529516,15230.370944605414,15486.93006763613,15301.923322814579,15280.766999151854,14695.804799360078,12674.84882414536,15182.746761557526,14832.068777941917,15443.30143618556,14437.65393242895,14050.115297939887,15381.268210198861,15807.994899709245,14750.314840456118,13653.031887853187,14180.940075792943,13212.970680701272,15562.5881917718,14007.121794403116,14756.59845972752,14998.479483160323,14079.97769110605,14899.692608641104,14926.590904927982,13804.144790736911,13271.050399727495,8136.552179580945,10717.592345969677,8645.343444288248,7246.896619013672,7864.712239267667,11058.836057831828,9427.364560897431,11218.574778724535,10539.862293465174,5912.30352789005,5240.4011056670615,8450.51789649031,0.0,5298.143690477827,1585.2560490128765,7662.273075203282,5953.661762014007,9357.758919152357,11052.918078156514,14654.4289498846,15115.728012627707,8959.933140353947,10963.256472738207,7351.684216648049,8634.581008980671,12977.124994465152,11915.953068134166,5951.353646774786,2785.603307423217,3068.567905683292,4507.549960639921,2677.469376210913,8142.157048955791,11353.903701861413,7817.274772219062,8754.519496103374,6705.908202425544,6692.851678326981,13875.20443121135,3123.987379839895,7376.143323342998,15974.38160158514,16353.64527155,4221.441949154745,31237.96352815554,12138.407666096946,26530.79146604573,19869.952860775542,17097.08488279086,16260.406875139006,14475.572835713006,18837.39869819712,16803.104355222236,6033.743373880353,11430.192941291763,13305.076927066253,6157.6119148268435
Dysplasia-Stroma_FAAGSCC_13_3_tumorales_no_tumorales.csv,12552.643300752461,12142.069508379444,12287.239196635554,12043.658689225893,11993.439325630434,12525.27987168069,13084.588452462207,13350.530257605886,12493.929120587161,12539.16058476366,9293.717442662388,12712.82615492813,12745.432583467047,12621.829458321696,12357.500092269263,13345.222755005538,13581.393888345961,12507.324497618221,12059.548162051322,12479.139144342202,11917.250776662515,9349.501708122008,12575.339587822109,12439.160883923954,13750.938004802416,11349.923893060402,11016.578561334338,12156.069909105023,12825.835055830306,12461.096838274634,11410.085288661716,10941.013542304336,9942.981717688088,13489.751256859949,11613.444097650972,12355.270750396237,12589.99409820744,11890.548735380191,12478.044595939911,12440.147402565155,12239.636075102399,11871.110317652412,10091.867705037599,7928.675735122297,7085.733687442003,4330.377652784387,3945.212525456267,8272.100600483413,5542.793510516404,6884.267437390799,5923.574524909498,2636.1531300375195,2038.1393918167496,5603.1489546495095,5298.143690477827,0.0,5617.719937997123,6363.0293468454065,3878.769944224393,5928.409015782688,7236.351282127801,10962.106664135,11268.509759541179,5655.042770546236,8034.96740768117,12285.089332793608,13637.49458651682,13770.954750771842,12322.858414977836,2929.394808044801,3905.065531311714,7616.1195063025825,4786.758236378366,3758.6216604153256,4883.275273583232,7881.998902906981,12680.17585225422,13601.788292081867,11481.029071902472,3284.9930378984477,9684.870806508776,5630.628746999586,3371.499374783205,12588.95910758099,17555.813318220222,3658.9098375672274,32447.857472970452,8454.589894952478,28137.470345899437,20990.711394125938,16599.51655161158,14593.763416708072,12923.084849377376,21330.191588333517,14995.803438951707,6072.206357412485,16571.188143116324,18537.48303523725,10988.61867445472
Dysplasia-Stroma_FAAGSCC_13_4_tumorales_no_tumorales.csv,16525.91125206998,15933.67707164892,16520.045702626914,15896.010101854445,16103.663326261581,16649.421225161626,16593.968254483276,17172.50913792135,16632.460656941428,16058.791271727272,14097.954858353696,17176.14164449279,17090.790193149995,16908.27918489051,16405.623582193875,16393.964934443906,16508.34028374671,16737.039350768173,16549.205353852853,16528.50421247894,15943.742948844454,13894.968959720702,16442.369003774387,16104.72107708285,16721.837427567967,15689.544965994117,15301.170195925071,16602.140941609105,17055.032039888134,16024.889763623176,14928.760467101953,15427.21636041302,14452.537724133868,16845.788297732335,15280.000015209516,16028.159756555671,16270.574376474462,15357.485972105334,16172.149973510419,16197.35855520343,15078.41047696894,14543.107401914755,9345.487688771394,11957.511573093689,9923.843554314695,8544.738262415945,8594.373442283608,12299.771264621886,10252.569158273662,11850.515363614426,10946.75344876552,6326.663585920483,5506.209443999448,9691.487572920894,1585.2560490128765,5617.719937997123,0.0,9090.94580482176,6350.022119614546,10489.457087208742,11291.180230937714,15164.058690059363,15177.39513523554,10096.676823555967,12211.233359002656,6892.549166640159,8301.020593774549,12181.702822429328,11281.314563045149,6092.240209527396,3923.0485844642562,3363.5008117634525,5779.599262745843,2713.7400604243808,8502.631637189586,11649.890959244534,7385.291278353552,8328.737709332827,6451.135914682796,7066.778331525643,14314.234977152764,4082.192170079913,7814.057847247321,16380.913464408475,15273.202295724983,5499.296707103467,30779.33321242657,12563.55471943815,25886.602277969836,19621.642152244847,17339.705781666817,16735.079453149636,14733.140628187724,17763.176430896412,17190.01668887216,5987.28444657012,11059.863767126548,13020.498039292836,6092.473893787979
Dysplasia-Stroma_FAAGSCC_13_5_tumorales_no_tumorales.csv,8915.397343904602,8214.567904789137,9578.983696833206,8185.061447783868,8767.151293623507,9388.52514746003,8567.813573371992,9425.459474490719,9476.591602793047,8068.821272298974,9437.737823423971,11231.151518054547,10387.048681092803,10225.433263839337,9239.799791931173,8175.05014391768,8322.465769713845,9668.470282268763,10119.826443403812,9107.259836456433,8668.558150644707,7879.637827853998,8780.298688997442,8165.474386945526,8522.833754325553,8821.336489493162,8284.432015356715,11036.625008298153,10441.503144482682,8057.231191986731,6913.649148889459,8949.455523218521,8415.484141577772,8686.561221397717,7421.240434235888,8116.24094640671,8359.360996206524,7294.737920718713,8284.381534210343,8365.398775024434,6919.5132725784215,6500.099916099291,8588.518530960433,5335.267430446471,2482.9832597736317,4039.435026584397,6223.453509925115,5367.619687557861,7651.583379885458,8971.375855317858,8890.274400275553,8326.222831201372,8324.859987048354,4706.95699857884,7662.273075203282,6363.0293468454065,9090.94580482176,0.0,9379.207638611746,6278.797557951474,12210.463396836367,13925.545829988105,15340.307207058026,6589.908787679342,5641.619586382165,12580.019076469458,13598.953009696195,19376.479345413885,18070.820856225695,7804.0688416758685,6053.551902054376,8726.747128767278,5114.695436470473,9219.89507953338,10288.077938994986,13209.369354623263,12738.519763981372,13876.836582105385,11587.766292323207,7680.025956382779,14260.314594839665,6436.674546646185,6371.585561873544,17932.88414610102,22805.54829283014,5229.3977535119275,37504.039260060315,13613.200819931844,33065.10932975411,25709.6916961671,21526.791959518156,19911.496043103005,18075.293072102875,25721.9839017187,20409.30480308386,11513.509925949436,16000.465830563138,17911.907451946547,10989.046078275449
Dysplasia-Stroma_FAAGSCC_13_6_tumorales_no_tumorales.csv,16231.863089884975,15891.811678698923,15870.933181305461,15784.263190572045,15635.156179795587,16160.034560314954,16866.928457937167,17075.682693844472,16118.14349123483,16336.817263569777,12409.814390091202,16006.848522114833,16219.271932478643,16159.86149890937,15988.248027050608,17204.259617845688,17444.361530659586,16106.670089709181,15490.10529643783,16140.44701298869,15593.96216695068,12817.589743882569,16292.50372332701,16209.434849678677,17613.035743219854,14930.520536907245,14612.837597299533,15377.627004903272,16346.875514359457,16236.961725132822,15204.356810215777,14432.675904904901,13412.575037552551,17308.601651969875,15383.86170400872,16124.912423824595,16355.233901774778,15699.016740072735,16246.323397836904,16186.037370230737,16101.764749671995,15716.435161282796,12642.375181734886,11619.225421461839,10915.761360532648,7977.210963146563,7197.967805170119,11981.268652247216,8226.891126194003,9467.354643900426,8471.256385561766,2050.7474025804468,2292.7677433299123,9146.426964654633,5953.661762014007,3878.769944224393,6350.022119614546,9379.207638611746,0.0,9257.085212711303,7721.243955043158,12560.15854893996,12108.51780523444,8794.736317592547,11711.264300640927,13100.56529653832,14270.82677267763,10245.900007380711,9135.033134587184,3928.5594982021094,6457.861893742598,8619.668733094202,7991.069553575784,4543.38581635446,4123.693485228726,7276.100681097032,13576.145696158856,14538.371886322044,12457.667463499427,3235.0552435238196,8750.46201708717,7208.516855783706,4065.0887119690433,10796.208831645115,13751.758679881706,6925.3485111379005,28941.217580319244,6615.675133635314,24612.88078625527,17745.215968960732,13772.569293435728,11621.562616069956,10319.5816224086,17995.976392134937,12099.141180782355,3941.4796302435184,16637.55753159762,18744.06081795963,11841.786379306062
Dysplasia-Stroma_FAAGSCC_13_7_tumorales_no_tumorales.csv,7326.251245319041,7312.402496040336,6661.594520402388,7255.817300007226,6567.877543852926,7038.0457566230925,8540.924731045896,8303.84644796251,6983.731523264434,8097.597339844739,4350.673676489963,6872.5498672228805,6986.31057302696,6927.956741389984,6897.079528369441,9843.805768042732,10184.257002261042,6917.155160106269,6267.783343987757,7054.481800506926,6613.455102119571,3594.7359764781027,7456.3290998298835,7811.457385795092,10304.633505089272,5741.570729373247,5498.739563574306,6295.434891676285,7128.077632821884,7933.293967536272,7141.632210645612,5199.068643703788,4175.835447302585,9259.745529468084,7051.516860762863,7780.392157234337,7890.088501457451,7697.955594003135,7785.934347916559,7593.928459822043,9252.319659727831,9250.0773846481,12481.893067779227,3394.4782439083606,6096.106901933795,2635.8417522298228,2175.7781123111536,3979.137013056913,1932.4649007145797,2961.4491334994705,3379.1522272474494,7826.8338467415415,7033.414513866597,1972.815380468435,9357.758919152357,5928.409015782688,10489.457087208742,6278.797557951474,9257.085212711303,0.0,7547.708475919206,7768.3817576677975,9641.646326962062,1527.504983865906,3149.546957132022,15836.020059003633,17165.84546830834,18762.356263971196,17050.869198518827,8490.27155168156,7731.365276196143,11844.27800277679,7104.104987468973,9143.599137530358,9487.37463932031,11117.326385998987,15611.172540043244,16817.37079481392,14142.160857679688,8789.09081275142,13826.51862921022,9854.729821205166,7788.314725284487,15843.957169165953,22686.596768175496,6354.618653421142,37798.524889696375,12568.185882896001,33630.2306892218,26667.726506915114,22262.533132053755,19281.61266302547,18106.54207502163,27143.26655151723,19690.39426828916,11731.799558110899,19915.51418530102,21681.170422835894,14015.3173821169
