,Carcinoma_AGSCC_2_10_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_11_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_12_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_13_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_14_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_15_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_16_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_17_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_18_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_19_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_1_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_20_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_21_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_22_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_23_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_24_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_25_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_26_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_27_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_28_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_29_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_2_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_30_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_31_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_32_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_33_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_34_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_35_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_36_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_37_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_38_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_39_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_3_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_40_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_4_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_5_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_6_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_7_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_8_mieloides_no_tumorales.csv,Carcinoma_AGSCC_2_9_mieloides_no_tumorales.csv,Carcinoma_FAHNSCC_14_1_mieloides_no_tumorales.csv,Carcinoma_FAHNSCC_14_2_mieloides_no_tumorales.csv,Carcinoma_FAHNSCC_14_3_mieloides_no_tumorales.csv,Carcinoma_FAHNSCC_14_4_mieloides_no_tumorales.csv,Carcinoma_FAHNSCC_14_5_mieloides_no_tumorales.csv,Carcinoma_FAHNSCC_15_1_mieloides_no_tumorales.csv,Carcinoma_FAHNSCC_15_2_mieloides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_1_mieloides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_2_mieloides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_3_mieloides_no_tumorales.csv,Dysplasia-HG_FAHNSCC_15_4_mieloides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_1_mieloides_no_tumorales.csv,Dysplasia-LG_FAHNSCC_15_2_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_1_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_2_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_3_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_4_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_5_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_6_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_7_mieloides_no_tumorales.csv,Dysplasia-Stroma_FAAGSCC_13_8_mieloides_no_tumorales.csv,Dysplasia_FAAGSCC_13_1_mieloides_no_tumorales.csv,Dysplasia_FAAGSCC_13_2_mieloides_no_tumorales.csv,Dysplasia_FAAGSCC_13_3_mieloides_no_tumorales.csv,Dysplasia_FAAGSCC_13_4_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma-Dysplasia_FAHNSCC_14_1_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_10_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_1_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_2_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_3_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_4_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_5_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_6_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_7_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_8_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_AGSCC_2_9_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_1_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_2_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_14_3_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_1_mieloides_no_tumorales.csv,Stroma_ad_Carcinoma_FAHNSCC_15_2_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_1_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_2_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia-HG_FAHNSCC_15_3_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_10_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_11_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_1_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_2_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_3_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_4_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_5_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_6_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_7_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_8_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAAGSCC_13_9_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_1_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_2_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_3_mieloides_no_tumorales.csv,Stroma_ad_Dysplasia_FAHNSCC_14_4_mieloides_no_tumorales.csv
Dysplasia-HG_FAHNSCC_15_3_mieloides_no_tumorales.csv,8759.434929585099,7434.496356879672,9694.818409868823,7436.753926765688,8913.87326381986,9329.46112859169,8457.856329882117,10226.627731443927,10057.07902187098,9645.907332645244,7691.581552961035,10580.080886881355,10721.622061738497,8352.471181716637,9380.267663429157,9646.69447712068,9261.193709870126,9094.257072873314,9829.483570466393,10443.230251565725,9091.771717983484,9511.07775659954,10372.149906190303,10563.663851556694,10546.354817715144,8621.138909310725,8933.180661537526,9411.62296348992,10434.57443385036,10993.55101156688,9521.217792583031,10445.271203066504,9993.340490869603,9769.715845069486,8548.800457115378,9057.310940088759,8736.131529542296,8452.922434503533,8854.814169056626,9315.535507526385,6213.594763827292,5740.215006507184,6367.685978668022,4342.227120337154,2551.3168553819446,4516.823180512208,4473.7429219531805,6546.2810715894975,4379.856717614455,0.0,3531.961462703355,4762.914295939536,4578.097597977323,2491.4923587454064,8382.281214238114,5651.794509609012,9043.01699600005,3217.4337454312017,5936.563495163646,3051.222983085357,9286.288298669275,5616.745910914486,4367.348057435755,2454.8140242178997,4956.273997095681,9174.969174684456,10668.568881128705,23667.03316049488,22804.031450643957,18465.008818802395,16413.251696812953,15189.79658709655,17435.16753074749,16480.4872623651,19277.08500439474,22383.717680919464,10365.534255722767,11546.435846227661,11530.096918970594,14121.627217874957,19634.290241895993,12863.584220546734,15244.828386004901,23472.52465507416,26901.36082791149,15583.08259111049,35223.6335618573,21258.55024831981,28788.89876179504,27742.693080741523,25258.140212751143,18793.906877174446,15442.494847750602,21656.446224035477,24492.068668079257,14799.830929284586,13647.303227891596,13009.244866761714,14841.28693316699
Dysplasia-HG_FAHNSCC_15_4_mieloides_no_tumorales.csv,11331.891574140069,10333.853935452658,12128.731377902817,10050.538265157315,11566.265534687782,11823.172653968073,11147.708639656526,12412.515715940777,12337.602681659218,12049.85904318078,10562.923301953118,12618.37568435893,12872.095333265976,10666.287486471738,11635.478867690648,12133.452784364017,11711.998000996851,11386.381911384067,12081.396395818227,12550.052628416099,11374.230806093592,12122.806153617128,12613.613537213943,12810.921831081134,12799.449902690114,10976.025205803267,11363.563543742997,12121.16521068076,12890.313366290606,13238.277550327668,11883.732217817009,12887.039906593276,12457.143767443213,12249.215144039925,10989.528814261937,11815.073539111832,11589.63591135935,10800.764144449993,11381.551850433894,11525.489162275262,8585.124337983774,7764.762660688183,8468.361815056107,6002.274974874422,4582.028746505028,2506.0067789562327,1899.7077303655421,8128.879003349855,5777.049715072046,3531.961462703355,0.0,5097.581771419011,3752.275839182564,4380.969566472733,5049.317053824342,2365.502211044411,5834.404271021095,3721.4339741237545,2857.4962648427695,1852.1485044527244,6448.571105008542,8986.208949709182,7572.532813319948,4767.463412924998,7567.059365577997,8708.518477786087,9604.905907246904,20240.410428789637,19349.802863220553,15064.594072313026,13752.062606962487,13194.050592241045,15901.36553706834,13589.18567798518,15851.4335975567,18940.42952573953,10348.57445483659,11770.00087725073,11731.946335813338,10696.594694289917,16546.909179259776,11148.815416508698,11797.284525914627,20202.05498337977,23878.72527951036,13530.3398965029,33063.013583834465,18294.365263325937,26759.09537640487,25685.965166264228,23213.261497100106,16465.710361973288,13406.413312384273,19603.041281389796,21627.264906839922,11363.20413502758,14015.033331034829,13356.409614668177,14764.538453786827
Dysplasia-LG_FAHNSCC_15_1_mieloides_no_tumorales.csv,10064.05135053768,9331.348614925222,10879.849105843847,9233.88743329267,10459.575243261568,10555.429884414698,10089.111911355281,11448.498812064037,11254.104182283398,10816.000758799564,9617.462096956886,11863.568117263445,11970.365454084333,9523.839774582402,10584.788974534311,10884.019037226166,10457.332614813473,10333.285248970047,11030.610701159703,11724.265434968662,10302.017529074039,10877.948610676875,11584.948188466427,11772.18077066018,11751.90603373569,9794.395612964056,10115.940393145498,10902.014541018943,11621.766850615439,12190.899576240085,10681.660328586897,11658.806744952917,11212.963026567671,10980.39072967246,9811.097259090739,10621.549909713744,10527.907759040312,9628.338279993914,10111.865343385449,10522.510338176093,8446.851234524687,7712.031831906617,8279.977392522096,8068.499677232232,4184.301729135525,6948.12042748488,6305.908749323123,10308.856415116043,8627.97853256051,4762.914295939536,5097.581771419011,0.0,1934.9124309443846,5637.923859320001,6125.903991854429,5164.545785200877,6459.937042765285,6415.979198621294,7172.922005155687,3859.3234090457477,7592.3395728798305,9680.884770364188,8370.76851557639,6060.297677014632,7582.242123320372,4607.381806395249,6221.920431152919,21085.316309338534,20003.12190677983,15252.273673910402,12480.196949197441,10972.965658898793,12970.455301903876,12645.099887651058,16171.793660039702,19398.296791844787,5885.877131517706,7239.96591102726,7208.410614058661,11538.399660766225,17816.479952601356,9242.351787986954,12537.113510608422,21420.93064342947,25753.073016648224,11441.382613571184,34469.32336012417,19304.354540321387,29023.65004934971,26476.005040677926,24060.318441327232,18091.872997230374,14945.168019760391,21202.73121134025,22918.40090551311,12132.809391799217,9463.621295101793,8816.270579954433,10353.56445666572
Dysplasia-LG_FAHNSCC_15_2_mieloides_no_tumorales.csv,10301.984799418056,9666.89010511259,11084.469357302603,9479.934329837015,10762.34551901347,10788.521869265249,10339.917465136172,11356.886684193647,11224.954904069125,10999.556260506388,9905.550967689333,11877.962161271473,11855.01298773523,9570.482152983845,10537.482742097473,11099.452597657784,10668.817787301477,10434.467110688141,10994.43634535299,11622.854346442755,10271.331539745808,11135.754833595834,11531.087508772845,11715.729341606902,11700.38163266429,9908.025980221155,10306.170939321393,11151.964613049133,11846.799797948648,12159.345207011844,10820.381011690419,11837.674800435982,11414.254535571765,11207.789986011352,10156.191623099947,10885.213334380438,10816.23111846621,9711.847320467059,10352.65152308603,10468.448407966083,8688.370802512462,7838.19835372229,8460.514105870618,7740.783765687506,4037.121125781776,5561.132353269138,4827.255256231095,9953.542165758554,8072.491714264866,4578.097597977323,3752.275839182564,1934.9124309443846,0.0,5213.061376832895,4910.962278195319,3554.5991148449334,5509.52177710417,5392.561945736272,5818.579516924793,2630.2794334646906,7095.272328755162,9965.591063023645,8278.35413806484,5895.527571941681,7879.662596093856,5441.435271529621,6502.324991838193,20708.16294723078,19643.650078376664,14856.689456814896,12152.834390919501,10835.379384534186,13167.439864698228,12303.170603534183,15800.258976896826,19025.34913827605,7006.654724576058,8448.158370447776,8423.16930000867,11244.908997173836,17563.455201258897,8875.391446882986,12213.246709250445,20895.1188397995,25025.944466957102,11247.530403395498,34114.781080309214,19141.76537324083,28150.73050293548,26518.2949256376,24106.927593017142,17501.522295070725,14270.46529565447,20554.319115605802,22694.93978032379,11802.002689760284,10719.278712706162,10050.56932650116,11450.787969683193
Dysplasia-Stroma_FAAGSCC_13_1_mieloides_no_tumorales.csv,7096.195277967347,6161.654339874126,7889.529344801263,5840.221575969543,7360.238787241478,7585.802719432117,6913.207548626635,8181.097864311765,8092.927985257565,7799.13957696684,6359.623762564686,8374.112052295888,8640.863738317672,6424.774196985579,7401.883725540534,7901.463611664359,7470.270698589325,7145.283955099934,7848.8691783998365,8310.535711237399,7130.677058509981,7887.130732155085,8378.909362048955,8575.791802645375,8563.933084218648,6731.755231132381,7124.595930091902,7888.008194844949,8657.187191573646,9010.3727462422,7647.929229726099,8651.271848307018,8236.329595332209,8016.271666931089,6757.220224387806,7584.146417474475,7393.036085432766,6550.129935401822,7146.836171114312,7296.293063022881,4520.977511996988,3608.4564955296564,4289.93748841728,2653.517213869121,2303.6563276315374,4794.040626527431,5052.279823889439,4924.449140400846,3234.2099294446434,2491.4923587454064,4380.969566472733,5637.923859320001,5213.061376832895,0.0,8976.476334124409,6256.054649767869,9605.065948929801,1897.8125407204418,6728.158149976921,3653.49165905634,10484.169852118948,5074.938926127024,3692.2155660619605,1349.631689126902,3435.1050880965477,9666.988582501514,11110.514817409197,24362.127925518493,23463.01618114362,19103.796882765953,16896.945187215104,15646.021409416655,17878.523345925565,16966.308324276382,19933.72950273654,23050.505717453503,10840.815883041152,11979.094581932224,11967.893302728418,14810.161195355346,20765.197861935787,13346.232456905642,15907.946619302014,24300.189993383578,28089.86233255454,16047.883434346795,37291.89879507194,22522.445473098087,30972.833529338834,29918.742612545164,27444.688080867374,20697.834984058958,17619.31419548017,23824.84028512459,25853.531482550683,15477.326551610242,14037.461226761232,13386.333803216283,15305.313202700778
Dysplasia-Stroma_FAAGSCC_13_2_mieloides_no_tumorales.csv,14685.463409220907,14361.926008404453,15290.176604874629,14142.53462044232,15374.678094841896,15030.385272802196,14880.613797834258,14612.186449842322,14847.897287399137,14992.395391755135,14609.051556576402,14611.705432654277,15081.023189987254,13407.500372546909,14015.780127895036,15195.353282226566,14943.62151546781,14684.928250946292,14718.276082108307,14633.855507277387,14017.828488310883,15638.299778181672,15083.736201730151,15233.376708534495,15104.437004943835,13991.416295008185,14224.810748021288,15660.604758791944,15855.61051629282,15625.282794456156,14882.78664946009,16065.687554523296,15507.97525345754,15267.064744763291,14302.854649981004,15235.210802820458,15427.493987314836,14097.019278877287,14657.457314059784,14059.419375846015,13037.797163982981,11829.739998763285,12628.58827438666,10550.042634248364,7678.015869630912,5564.435456480834,4840.792347947735,12332.95491377158,10597.358346708512,8382.281214238114,5049.317053824342,6125.903991854429,4910.962278195319,8976.476334124409,0.0,2874.1598684523788,1604.8972651806807,7654.075538260723,4531.98434870973,5789.433787986527,4094.109143794769,13936.751917729895,12377.194585609961,9437.158071900012,12097.119798529482,6566.368070957518,7198.479745217776,16420.468758685915,15255.620797524085,10176.600460201838,9383.339386496065,9355.990309843,12267.450168011703,8980.811831715866,11485.818407413924,14471.078692048972,8458.147351809648,10064.63769665252,9993.12956163132,7185.602070040217,14133.934915283618,8031.481062563669,7975.126977708778,16832.68494359646,21448.39828831933,9862.31539982645,31164.17478252695,16094.581597485032,25483.124462505108,23700.368285207845,21230.52373349072,14469.474463861352,12223.013833756937,17725.340625615958,19380.229880872917,7586.85615662519,12443.242440343163,11608.624502666651,12460.414657667325
Dysplasia-Stroma_FAAGSCC_13_3_mieloides_no_tumorales.csv,12192.741243362756,11663.14955113967,12915.63913225027,11385.774327432493,12731.273953444603,12650.936115330596,12241.127087371327,13005.815793651962,12983.521964722524,12765.502230369862,11879.764835778682,13188.533307152658,13467.768982749838,11343.30942932417,12268.560619671927,12902.294403648735,12522.101806084876,12212.158162140004,12721.986785229377,13117.474356895973,12031.067927166683,13086.148561903405,13240.73997357479,13446.246169178625,13435.692992245708,11689.009199756152,12094.07800501944,13129.279464593348,13660.66230794294,13874.181281540006,12613.714853363905,13655.646900387736,13230.196953270186,13031.40313627543,11798.427009001778,12820.145958638579,12829.530301823701,11539.17578673482,12225.944465960858,12153.8284783236,10301.532934010474,9102.215262009144,9880.097135595082,8059.309186650116,5183.551723165751,3429.6785192297616,2607.535933322527,9964.948185390549,7913.837861611725,5651.794509609012,2365.502211044411,5164.545785200877,3554.5991148449334,6256.054649767869,2874.1598684523788,0.0,3729.1575336164083,5223.844389887132,2769.2610815982453,3037.8546779779217,5162.812171782492,11198.96923695409,9645.950167162395,6749.650580009824,9358.997540607535,7731.985945679037,8497.481699307895,18680.757493144116,17631.207355381695,12930.195367499478,11837.217670279751,11557.391911342289,14390.683065021554,11583.060064364032,13811.281767809844,17027.012570316085,9562.281870672057,11080.09091914623,11035.466022946399,9267.655045375666,15745.611940313484,9822.450832363522,10202.163077509887,18909.109214990898,22971.705467160034,11985.935689514206,32494.02880811547,17566.912425169547,26204.654359237702,25114.246011252257,22650.961793729763,15893.516519782701,12897.40286739419,19067.437404455788,20919.87300013324,9801.640012271793,13414.312883747209,12679.335991907363,13812.547033510007
Dysplasia-Stroma_FAAGSCC_13_4_mieloides_no_tumorales.csv,15078.550862662103,14759.552363127828,15681.530301946925,14553.681611131378,15769.024610227347,15419.802349957605,15274.294476539055,15054.240526122161,15274.03106215675,15392.857661339402,15032.821824327755,15212.61904829886,15522.390255183798,13813.168377983322,14459.942603876449,15591.744365307073,15353.576535012451,15081.530054314358,15118.745403983681,15184.064290063996,14406.476788522377,16040.370480220756,15503.003246588758,15671.686643755256,15561.663862047892,14380.773116386652,14631.088530703175,16054.039777058595,16259.11870633974,16051.17353661141,15273.276770564189,16455.76236088719,15901.498264467562,15657.890496968117,14697.613652481614,15624.922775624078,15822.161155331938,14492.011452726389,15047.808115692573,14471.322682261653,13580.68732552132,12392.337645827018,13151.847067304625,11365.16611387681,8156.20838383753,6732.141109909907,5898.867208347148,13235.773767505565,11496.52495659396,9043.01699600005,5834.404271021095,6459.937042765285,5509.52177710417,9605.065948929801,1604.8972651806807,3729.1575336164083,0.0,8464.960335691154,5694.0084643254395,6273.743701199193,3263.766643829014,14584.629992166772,12989.78225239157,10107.932571840352,12666.287318863378,6366.146969303727,6910.268322104391,15944.487733706259,14794.372715221154,9737.502186324135,8228.158935808693,8275.774141964905,11222.341059563994,7911.337763790342,10954.993267985332,14007.699484850555,8294.7286756606,9928.453055307624,9795.70957180387,6806.296803504381,13591.886931634504,7154.816492600563,7510.259404264233,16431.48511760469,20838.75001785282,8827.121441521194,31267.396598823216,15498.8975295488,25992.930981056816,23170.94844163866,20712.78787942258,14449.783821718715,13264.773647116463,18337.800505893974,18848.08872900569,7151.864489038577,12298.472970268798,11326.883693153199,11899.946149375151
Dysplasia-Stroma_FAAGSCC_13_5_mieloides_no_tumorales.csv,8450.59662942756,7671.396175728699,9172.838062772369,7366.524691703958,8829.786372032295,8928.439840606465,8354.320439414521,9131.178416511406,9188.321376830414,9042.97662232865,7891.602880968455,9384.616305643389,9590.830775588887,7577.20412262224,8423.823720953447,9192.671554804174,8792.372672297892,8466.009716221812,8937.391285047339,9206.630569873738,8228.324985802346,9257.800033040818,9416.938224239108,9636.027225202257,9590.795622278698,7979.538397424383,8364.062311209165,9293.470743825901,9948.427583785475,10030.408420205034,8895.052637890478,9946.138080212555,9528.178376426229,9319.024543850757,8104.837777608232,9006.06531269003,8892.420129704538,7797.381600304453,8491.334088340613,8326.77637257294,6038.281154657093,4898.97122129934,5703.032170408951,3092.2230608680366,2979.381989645464,3267.059990449347,3431.358776652628,4985.956160769312,3214.971593770904,3217.4337454312017,3721.4339741237545,6415.979198621294,5392.561945736272,1897.8125407204418,7654.075538260723,5223.844389887132,8464.960335691154,0.0,5690.630534227273,3494.5280698588936,9630.607655617776,6461.639821061654,5092.566512592925,2439.895996914422,5002.095643192366,9989.330070779613,11198.07059250207,22733.159301927666,21839.97455400067,17657.058142657428,16252.806328564355,15376.14176640645,17877.155967587314,16157.790247789102,18434.41073774361,21482.69050588341,11320.696508608686,12551.736973580775,12530.914406725858,13202.332180220457,19485.884849273836,13013.513407926968,14279.433856796713,22782.602796433508,26705.724033689345,15680.84298867248,36382.6978918647,21420.68555794199,29991.594508272028,28922.12227419364,26455.653626697014,19734.04599515159,16619.336303310236,22840.3101550085,24754.712002383174,13847.455455403864,14651.053746896561,14009.200633345185,15801.248745784436
Dysplasia-Stroma_FAAGSCC_13_6_mieloides_no_tumorales.csv,13436.783746084358,12580.549906473752,14233.11554334253,12281.355304694784,13761.786243389774,13918.99482331464,13296.91841741868,14597.951431311718,14482.72076537675,14162.418440806594,12776.910432995563,14881.118229835325,15059.067880988061,12803.27228195406,13782.564329464465,14227.278417829242,13823.608466864438,13547.209809800112,14234.017969969475,14755.02411171393,13518.396995638914,14236.026141356368,14766.183256646871,14970.97693133951,14949.978040337115,13115.968877517922,13467.358658955894,14264.129620138941,14983.89871172163,15402.545508806676,14018.560564875019,14999.090372218185,14549.954882761138,14342.0865571591,13085.686573701321,13969.199946663435,13814.375454049916,12940.203893988379,13477.702292553544,13692.299473841158,10917.291079345217,10042.58318603367,10688.27502172093,8163.3359834098965,6805.633118472602,3233.7030519702566,2790.238223870179,9908.176260816,7308.14727094155,5936.563495163646,2857.4962648427695,7172.922005155687,5818.579516924793,6728.158149976921,4531.98434870973,2769.2610815982453,5694.0084643254395,5690.630534227273,0.0,3993.340520474359,5229.502306683222,11105.188900960495,9902.661956353952,7179.308499429949,9828.449992226582,10448.661613238992,11203.109659352342,17907.877006291845,17116.169747345084,13511.210048207255,13874.895998699953,13866.41864132705,16759.38769100063,13370.07825853048,14135.148397915107,16844.45533585112,12284.247545545439,13804.88344108429,13762.339266651808,8404.236542405584,14439.194029893526,12283.348119316595,9535.817852629696,17888.129814389267,21692.863718475055,14351.19009705405,30873.793744152692,15984.734017366804,24501.52823431877,23431.07466883928,20971.69842618498,14242.724102033671,11224.52098591676,17360.281732867894,19535.835770227175,9060.238139099738,16133.358847388867,15404.637308295849,16523.18668447118
Dysplasia-Stroma_FAAGSCC_13_7_mieloides_no_tumorales.csv,9690.212925361277,8839.811840984528,10528.545988127134,8532.931350447248,10002.060905698405,10193.192814401318,9527.473912836449,10947.768403153334,10791.106775880704,10455.782827408942,9053.961834020824,11206.928946484624,11412.245794009212,9097.988604562586,10107.775923691723,10517.938046463816,10092.088330743574,9832.166712940154,10555.129807018682,11101.347369897525,9829.191560065536,10480.238705119673,11100.205145784033,11286.439406677478,11271.61608719864,9402.872362154227,9762.333999857015,10484.518692878637,11269.448460226193,11727.841539005885,10309.387012625857,11289.452338962083,10843.43115064784,10629.361613021758,9380.52661142355,10189.986428963228,10057.660131076223,9228.532033873013,9739.41031661502,10042.179214553322,7455.36086374697,6642.4606893309965,7211.53827339441,6050.542179630592,3194.7871474321537,3334.702263222696,2733.847118393709,8238.071152978737,6059.293150300978,3051.222983085357,1852.1485044527244,3859.3234090457477,2630.2794334646906,3653.49165905634,5789.433787986527,3037.8546779779217,6273.743701199193,3494.5280698588936,3993.340520474359,0.0,7135.595087629421,8432.734141312512,6813.477712169084,4316.089410309813,6461.419188659495,7717.225757829491,8719.023835524933,21518.51809447298,20530.391381389116,15898.801683688844,13602.81965128753,12679.626032076005,15244.907812604124,13608.802458812317,16785.16956503313,19985.291211358453,9321.560689588923,10737.32922541671,10698.47242055122,12013.672956123633,18173.660375321804,10586.58941565853,13026.488828865922,21617.453155250183,25461.040175717022,12978.494742535357,34507.11297995155,19741.378190760945,28161.85337120679,27105.155233398884,24623.2356022928,17935.154884165735,14808.847506333264,21019.836478021734,23255.36813357388,12624.27785340951,12973.737257224091,12320.795512075134,13746.520174443007
Dysplasia-Stroma_FAAGSCC_13_8_mieloides_no_tumorales.csv,16242.856783529713,15421.303890938712,17125.03467463972,15365.154632808159,16595.964680088317,16760.95892206647,16142.38107861373,17796.955638593077,17559.879001652458,17077.052814661387,15701.777556827585,18138.47705075476,18295.092207841648,15836.3928338779,16921.368561689334,17125.18971591871,16744.093567418386,16645.990766486986,17342.092855964507,18016.461871809708,16603.414572212718,17057.93009724088,17914.040781699707,18080.508084257966,18087.268684573213,16100.448357990388,16364.767251297531,17054.453344541416,17860.423598533096,18500.76656755904,16964.935461664114,17879.680051212163,17436.108273192793,17195.12259124122,16031.723385210824,16764.07126815375,16641.8996053513,15932.815636558551,16289.397265811345,16862.39766277839,14330.090551946121,13607.990475249993,14167.051419708348,12371.98323849785,10083.356752956503,7806.841565433643,7002.290724233017,14379.517548210482,11854.598593641365,9286.288298669275,6448.571105008542,7592.3395728798305,7095.272328755162,10484.169852118948,4094.109143794769,5162.812171782492,3263.766643829014,9630.607655617776,5229.502306683222,7135.595087629421,0.0,14738.54264274188,13140.604719479577,10985.131124050286,13062.198867186193,9288.856799038344,9751.937098518378,14972.526391958783,13971.46731202983,9462.355195135493,9791.835086907615,10377.350085190816,13254.577094803106,8930.233667848765,10231.189718987558,13420.965603328867,11192.797122926617,12800.866179751009,12635.783017477192,6222.85096285662,11727.794974743445,9412.791337301072,6804.570373434214,15075.531669015338,18966.36450755129,10904.64402401492,28951.563890019894,13170.906919275654,23633.15857595882,20294.472417553974,18052.68956441634,12382.559587147522,11850.829935178635,16338.382666014359,16728.427776289394,6512.305317021908,15156.129042273153,14097.689223060122,14479.738780528796
